Date,SPYSIM,QQQSIM,XLBSIM,XLCSIM,XLESIM,XLFSIM,XLISIM,XLKSIM,XLPSIM,ZVOLSIM,XLUSIM,XLVSIM,XLYSIM,KMLMSIM,GLDSIM,SLVSIM,SVIXSIM,TLTSIM,ZROZSIM,VXUSSIM,VTISIM,DBMFSIM,VIXSIM,GSGSIM,IEFSIM,IEISIM,SHYSIM,CASHX,CAOSSIM,FNGUSIM,MCISIM,GDESIM,BTCSIM,ETHSIM,VOOSIM,OEFSIM,MDYSIM,IJRSIM,IWMSIM,VEASIM,VWOSIM,VSSSIM,EFVSIM,VTSIM,VTVSIM,VUGSIM,VOSIM,VOESIM,VOTSIM,VBSIM,VBRSIM,VBKSIM,IWCSIM,TIPSIM,BNDSIM,REITSIM,INFLATION,RSSBSIM,UVIXSIM1,UVIXSIM2,VIXMSIM,VXZSIM,USMVSIM,MTUMSIM,EFASIM,VCITSIM,STIPSIM,LTPZSIM,NTSDSIM,UUPSIM
1996-02-21,222327255.65,46523.93,18237162.96,9372411.01,12181322.41,7046861.58,7730166.9,12948379.79,15597628.59,,3832079.17,27471341.19,15089343.22,31142.53,105251.99,25540.73,,96323.56,72714.53,196424.18,9173979.88,,8393.27,35491.79,119757.78,127350.3,121121.11,414822.65,,,93825.71,281315.82,,,7619499.43,23199.88,20278.33,13308.83,118142.0,196424.18,12211.41,10470.87,11395.51,187335.65,7567597.37,7023749.04,14283546.64,31356628.35,5574193.26,30392208.14,84076171.33,8829871.39,36097786.14,,21521.68,112297.46,187649.08,,,,,,31757.6,15141.01,196424.18,,,,294360.29,34251.12
1996-02-22,225850500.55,47718.93,18373876.55,9462352.68,12359126.22,7144787.79,7848410.85,13312183.03,15833097.07,,3861189.29,27910784.54,15378250.26,31276.05,106007.96,25738.61,,96756.91,73375.2,196139.97,9319285.06,,8445.48,35708.25,120213.43,127700.76,121292.27,414901.83,,,93512.96,287160.09,,,7740278.39,23608.94,20675.72,13468.44,119531.0,196139.97,12201.31,10481.11,11436.32,188414.25,7708807.48,7131955.35,14499733.25,31658554.22,5684807.16,30749872.45,84770071.97,8963979.47,36389254.76,,21564.85,112297.46,187669.99,,,,,,32146.98,15419.34,196139.97,,,,298258.73,34220.72
1996-02-23,225210939.64,47688.23,18463842.93,9432039.36,12214480.29,7204064.01,7857016.07,13318791.57,15872623.27,,3838394.48,27885565.15,15353590.13,31212.67,105636.6,25375.06,,96009.4,72142.24,196540.66,9325149.86,,8573.09,35250.31,119811.52,127415.76,121216.39,414981.36,,,94477.28,285493.56,,,7718391.96,23622.86,20627.12,13495.75,119745.0,196540.66,12201.42,10481.26,11466.92,188688.12,7724745.29,7134249.23,14477011.68,31654996.56,5668900.48,30806668.9,84842376.78,8989135.19,36399403.29,,21521.88,112192.41,187690.89,,,,,,32082.05,15460.28,196540.66,,,,297826.76,34178.34
1996-02-26,222009732.91,47325.49,18352993.93,9262228.96,11990911.69,7146405.77,7754061.1,13206866.15,15764632.74,,3802683.71,27500644.76,15259878.4,31298.56,105835.54,25278.42,,95627.59,71528.27,194530.71,9226433.73,,9501.16,35814.61,119571.36,127260.23,121163.3,415061.22,,,94138.46,282184.34,,,7608713.04,23288.66,20564.61,13474.75,119588.0,194530.71,12130.06,10531.9,11497.53,186730.13,7625715.4,7037990.53,14398861.75,31477311.44,5639332.51,30734359.5,84666854.13,8965624.72,36366753.22,,21478.91,112087.36,187753.61,,,,,,31711.77,15241.32,194530.71,,,,292185.34,34175.97
1996-02-27,221316525.45,46797.66,18362104.88,9191802.94,11904534.3,7122082.47,7709059.85,13143426.03,15695212.06,,3803050.39,27352043.06,15242275.04,31434.98,105968.17,25241.6,,95413.94,71146.82,194903.48,9191630.35,,9646.17,35908.76,119214.37,126943.37,121020.96,415141.6,,,94477.28,281642.69,,,7584987.31,23196.98,20550.85,13434.84,119426.0,194903.48,12079.12,10511.86,11446.52,186644.81,7607990.56,6989206.75,14334665.24,31412203.38,5602719.57,30681685.87,84534750.63,8948928.6,36332577.26,,21435.92,111982.31,187774.52,,,,,,31596.42,15149.5,194903.48,,,,291664.34,34173.63
1996-02-28,220303624.39,46832.56,18275737.41,9187174.21,11780684.62,7145559.91,7662777.96,13086862.36,15641792.28,,3785923.08,27464088.75,15250603.86,31661.83,105450.93,25140.36,,95271.86,70937.44,195121.11,9174252.93,,9698.38,35631.85,118778.4,126524.33,120823.52,415221.99,,,93825.71,279196.66,,,7550304.79,23120.39,20676.51,13469.49,119583.0,195121.11,12048.6,10512.01,11477.12,186619.01,7593840.87,6952593.44,14354125.55,31460783.55,5609420.74,30754098.37,84645261.61,8979165.19,36464986.58,,21392.92,112087.36,187795.42,,,,,,31533.79,15117.22,195121.11,,,,290624.17,34399.36
1996-02-29,218169725.49,46238.05,18164190.14,9148555.27,11853682.79,7100517.36,7619839.04,12847326.04,15518166.26,,3750700.48,27395330.44,15207085.17,31691.92,106273.21,25416.47,,95342.19,70983.69,197909.0,9116204.24,,9883.99,35640.97,118654.93,126366.04,120783.23,415302.57,,,93825.71,278600.66,,,7477202.85,22974.18,20328.24,13450.59,119446.0,197909.0,11905.76,10471.76,11446.52,187679.5,7544866.92,6908498.81,14230346.56,31205193.21,5558654.95,30699035.0,84471930.04,8965321.33,36456781.09,,21481.83,112297.46,187816.33,,,,,,31350.27,15006.09,197909.0,,,,290561.6,34537.14
1996-03-01,221639406.4,44815.17,18483815.01,9119247.22,11928318.66,7182147.95,7664006.89,12411755.8,15684155.21,,3770190.73,27723976.57,15402441.9,32016.55,105663.13,25425.68,,96507.85,72987.73,199295.59,9151121.27,,9698.38,35248.4,119720.33,127156.82,121167.33,415382.66,,,93825.71,281162.19,,,7596148.48,23119.81,20208.86,13419.09,119185.0,199295.59,12048.82,10461.82,11477.12,188745.56,7577328.08,6957618.16,14159174.56,31256853.61,5499098.42,30638826.73,84427762.54,8935266.84,36533272.47,,21611.86,112402.51,187847.62,,,,,,31514.51,15020.48,199295.59,,,,295909.86,34638.9
1996-03-04,222921082.15,44518.84,18707403.16,9174842.06,11890105.44,7256098.42,7769742.81,12319864.48,15974256.08,,3811649.36,28142509.6,15648825.96,31936.06,104429.71,25278.42,,97063.27,73857.3,200383.47,9232521.71,,9669.37,35198.64,120335.31,127605.6,121339.0,415463.26,,,94477.28,279703.37,,,7640106.59,23307.8,20570.32,13437.99,119727.0,200383.47,12151.03,10492.26,11477.12,190046.7,7638754.36,7051334.04,14292610.69,31613238.32,5541483.22,30831262.1,85041258.53,8982889.76,36566324.75,,21676.91,112822.7,187941.49,,,,,,31768.69,15174.88,200383.47,,,,298372.08,34608.63
1996-03-05,225003376.9,45614.73,18898151.86,9267475.2,11966159.65,7306139.59,7779038.75,12544042.02,16089213.67,,3800581.96,28277493.13,15751269.89,31809.38,104403.18,24620.34,,96480.87,72848.84,201357.21,9296490.57,,9338.75,35174.34,119969.7,127263.51,121218.91,415543.88,,,94816.09,282022.38,,,7711504.43,23505.08,20396.57,13520.95,120201.0,201357.21,12202.2,10502.51,11466.92,191134.45,7693740.33,7122186.54,14370772.98,31656969.01,5591499.61,30934261.87,85186501.72,9027091.79,36634713.53,,21612.07,113347.95,187972.78,,,,,,31881.93,15365.5,201357.21,,,,301693.31,34590.37
1996-03-06,223029310.95,44953.42,18828161.2,9240566.42,12136036.38,7277619.55,7782122.59,12325730.88,15970096.02,,3784225.89,28070966.44,15745700.69,31872.24,104403.18,24666.36,,95857.25,71825.58,199599.61,9267491.17,,9605.57,35465.8,119300.93,126853.21,121088.29,415624.68,,,94816.09,279674.67,,,7643879.87,23356.54,20572.94,13529.35,120307.0,199599.61,12120.62,10472.36,11456.72,189914.12,7666922.65,7060525.12,14377547.0,31698046.26,5590144.33,30978566.5,85365539.61,9034198.36,36690768.0,,21547.18,113347.95,188004.07,,,,,,31833.61,15174.7,199599.61,,,,297746.59,34632.17
1996-03-07,224151158.51,45087.7,18803617.35,9213735.78,12160265.11,7276138.04,7796102.62,12328152.01,16032322.36,,3788375.02,28463859.72,15762177.44,31772.84,104482.76,24726.18,,95642.83,71442.52,197858.19,9284979.09,,9564.97,35240.36,119135.43,126670.82,121047.85,415705.5,,,94477.28,281123.86,,,7682360.93,23434.87,20405.88,13559.8,120436.0,197858.19,11947.14,10432.12,11395.51,189099.49,7668557.22,7091130.02,14414204.52,31747707.92,5609153.62,31021244.26,85483252.64,9046633.23,36721028.42,,21503.99,113663.09,188035.36,,,,,,31938.83,15237.38,197858.19,,,,297524.87,34613.91
1996-03-08,216893771.08,43763.91,18406793.87,8909649.59,11791765.65,7004712.1,7600392.6,12053190.19,15504801.69,,3696682.81,27427673.58,15348363.98,31236.59,105251.99,24988.5,,92704.62,66711.19,196747.61,9011947.08,,12006.96,35136.28,116665.13,124972.39,120407.35,415786.0,,,95128.84,274429.78,,,7433659.74,22703.22,20629.09,13223.77,117415.0,196747.61,11824.72,10391.87,11346.54,186156.89,7438554.82,6872425.31,14021370.24,30886132.78,5455728.16,30250847.97,83531630.33,8804456.58,35876464.56,,21200.92,112192.41,188066.65,,,,,,31109.13,14751.29,196747.61,,,,287816.0,34815.94
1996-03-11,219402692.77,44827.12,18710440.23,8956838.91,11863653.31,6977368.71,7754653.42,12330370.51,15665996.26,,3685949.23,27476945.43,15613068.45,31542.64,104973.47,25255.41,,93563.06,68076.07,196346.0,9099155.95,,11252.9,35546.71,117133.9,125151.07,120469.07,415867.84,,,95780.41,276651.6,,,7519679.82,22985.2,20120.81,13318.28,118478.0,196346.0,11508.27,10291.03,11203.56,186689.21,7507709.91,6939886.48,14150633.03,31021443.04,5528835.77,30519996.51,83881500.41,8923039.62,36179414.31,,21265.98,112507.55,188160.52,,,,,,31341.53,14924.19,196346.0,,,,290436.65,34709.64
1996-03-12,217695684.23,44331.78,18805796.65,8809914.76,11893270.07,6929897.68,7720505.25,12207022.77,15694139.11,,3647602.2,27188339.37,15677026.27,31400.61,105106.1,25301.43,,93245.21,67524.29,196679.01,9052727.37,,11073.09,35743.41,116900.11,124923.7,120398.01,415949.69,,,94816.09,274927.32,,,7461206.29,22891.79,19871.22,13243.73,118091.0,196679.01,11620.71,10331.57,11223.98,186474.85,7467601.32,6909356.13,14079047.56,30871319.88,5499827.28,30434305.88,83741556.02,8888210.23,36093468.97,,21222.79,112402.51,188191.81,,,,,,31141.4,14815.48,196679.01,,,,288651.43,34599.3
1996-03-13,219190858.62,45527.42,18877191.51,8811645.28,12039514.82,6965215.41,7735146.64,12413277.87,15598348.81,,3644306.33,27035987.57,15792980.28,31542.22,105172.41,25655.78,,92951.85,67111.09,196026.34,9093449.7,,10516.24,36039.45,116964.91,125122.86,120515.18,416031.56,,,95128.84,276779.9,,,7512482.48,22964.9,20127.88,13351.88,119036.0,196026.34,11539.12,10321.62,11213.77,186465.98,7508541.75,6902519.88,14206755.93,31082145.8,5560276.39,30672033.99,84268717.11,8970634.82,36316050.02,,21222.89,112087.36,188223.1,,,,,,31166.43,14821.02,196026.34,,,,289835.88,34577.1
1996-03-14,220152523.94,45164.37,18982836.37,8738477.16,12236919.86,7023001.82,7766059.6,12462886.64,15495343.99,,3644657.74,27027780.22,15931112.45,31717.66,104907.16,25706.4,,92974.71,67128.56,195144.02,9134181.15,,9820.19,36118.47,116959.27,125210.62,120576.81,416113.78,,,94477.28,277228.92,,,7545473.76,23086.16,20371.17,13422.24,119674.0,195144.02,11682.19,10321.77,11264.84,186327.57,7564091.55,6888797.94,14293936.68,31222500.46,5602044.67,30854638.45,84578698.05,9043606.74,36612402.42,,21222.99,111877.26,188254.39,,,,,,31271.64,14828.98,195144.02,,,,290178.5,34615.04
1996-03-15,220007663.03,45995.05,18977073.72,8751553.66,12049651.28,7015251.44,7777680.95,12712099.86,15535576.55,,3636990.94,27052008.69,15904769.22,31516.88,104960.21,25632.77,,92214.51,65843.31,196192.49,9145857.14,,9593.97,36375.39,116168.28,124495.59,120273.33,416196.5,,,94816.09,277137.8,,,7540540.41,23137.8,20244.56,13449.54,119666.0,196192.49,11753.78,10362.32,11285.26,187009.2,7563041.2,6919649.51,14327968.96,31239745.0,5624050.85,30881492.26,84537058.29,9063239.61,36755651.68,,21136.46,111772.21,188285.68,,,,,,31216.47,14949.59,196192.49,,,,290895.39,34592.89
1996-03-18,224243267.61,46826.79,19235094.15,8957183.92,12331570.08,7106424.65,7937095.63,13013331.23,15582127.79,,3711536.27,27108721.29,16145669.67,31876.92,104509.28,25540.73,,92682.93,66602.12,196401.61,9285366.01,,10040.6,37169.42,116380.38,124545.16,120291.5,416279.58,,,94477.28,280965.45,,,7685743.05,23546.27,20705.57,13603.91,120975.0,196401.61,11825.37,10382.66,11356.75,188319.74,7712838.13,7008287.72,14538667.82,31691764.88,5707874.67,31216805.46,85340287.63,9173355.55,36931390.4,,21158.21,112297.46,188379.55,,,,,,31765.08,15172.37,196401.61,,,,296122.64,34610.87
1996-03-19,223761712.71,46596.07,19304271.8,9033287.99,12467173.31,7102135.42,7933892.45,12939108.76,15435600.14,,3699646.1,26994767.85,16170637.79,31871.64,104801.06,25531.52,,92772.95,66779.55,198371.39,9273800.49,,10643.85,37196.38,116597.03,124728.29,120398.1,416363.0,,,94477.28,281044.0,,,7669270.35,23513.2,20741.55,13602.86,121076.0,198371.39,11948.02,10433.31,11418.03,189318.91,7715165.87,6980318.42,14512010.11,31732201.16,5682446.97,31245384.64,85478928.01,9175591.49,36942535.94,,21179.97,112402.51,188410.84,,,,,,31805.56,15103.09,198371.39,,,,297247.11,34596.79
1996-03-20,223494612.23,45503.71,19259803.02,9045902.33,12255186.85,7128387.95,7909269.05,12633699.58,15594531.7,,3714431.47,27145842.14,16125302.26,32077.88,104748.01,25324.44,,93358.93,67738.35,198575.57,9250612.05,,10823.67,37385.21,117225.96,125327.27,120637.24,416445.94,,,95441.6,280560.2,,,7660147.78,23411.66,20692.54,13586.05,120886.0,198575.57,11927.7,10433.46,11418.03,189233.7,7673542.5,6987007.79,14444103.11,31668710.17,5642955.52,31208307.52,85443478.52,9157992.51,36975460.54,,21245.03,112507.55,188442.13,,,,,,31770.42,15104.61,198575.57,,,,297073.7,34578.65
1996-03-21,222959181.44,45207.24,19275142.08,9075721.51,12266172.74,7109828.69,7898167.82,12469416.37,15482195.37,,3720732.74,27729380.79,16112344.42,32268.4,104986.74,25609.76,,93722.7,68327.23,197817.16,9244855.21,,10290.02,37652.02,117586.39,125539.73,120720.98,416527.58,,,95780.41,280451.91,,,7641828.27,23383.23,20748.66,13573.45,121075.0,197817.16,12101.42,10463.91,11479.31,188764.52,7655817.7,6987453.23,14422143.11,31672918.39,5626430.97,31239011.58,85593173.4,9160324.03,37122934.98,,21288.47,112822.7,188473.42,,,,,,31823.51,15087.62,197817.16,,,,295731.42,34712.85
1996-03-22,223549794.42,45308.75,19292420.87,9052999.79,12298020.99,7141086.54,7939210.09,12500545.38,15503815.15,,3727416.77,27621137.17,16163040.76,32433.24,105490.72,25784.63,,93449.59,67800.49,197976.57,9262341.25,,9889.79,38138.56,117354.98,125418.49,120704.85,416609.73,,,96119.23,282281.09,,,7662103.26,23425.59,20469.23,13622.81,121280.0,197976.57,12152.59,10443.86,11458.88,189002.55,7680528.34,6994070.81,14460239.87,31779316.85,5637842.9,31316443.56,85772668.89,9186357.44,37305058.1,,21245.23,112717.65,188504.71,,,,,,31866.29,15114.08,197976.57,,,,296546.76,34702.68
1996-03-25,223121759.88,44183.35,19192031.38,9062925.76,12451702.32,7166768.95,7938387.81,12214238.24,15559573.52,,3741940.38,27419404.23,16116110.22,32687.94,105543.77,25908.88,,94226.12,69132.23,198763.65,9239153.29,,10348.03,38369.59,117834.87,125699.86,120810.88,416691.23,,,96119.23,281860.5,,,7647464.58,23392.52,20411.26,13545.1,120646.0,198763.65,12183.33,10494.51,11520.16,189240.32,7676582.22,6977527.15,14372634.62,31756725.66,5577895.6,31141714.81,85664516.97,9097361.39,37133254.91,,21310.32,112927.75,188598.58,,,,,,31886.14,15058.47,198763.65,,,,296694.37,34700.48
1996-03-26,224194782.75,44516.68,19172770.8,9098238.8,12679524.01,7176060.15,7947885.53,12250837.34,15621756.24,,3752030.26,27586564.66,16070927.55,32651.87,106074.27,25954.9,,94226.02,69011.85,201647.11,9245044.3,,10324.83,38179.1,117939.5,125726.07,120827.99,416773.91,,,95780.41,284314.21,,,7684274.3,23507.4,20380.13,13532.5,120678.0,201647.11,12142.6,10514.86,11499.73,190884.46,7711862.08,7007738.78,14381390.34,31783473.97,5580170.68,31145419.45,85824901.68,9083153.27,37043125.49,,21310.42,112927.75,188629.87,,,,,,32081.29,15142.87,201647.11,,,,300486.62,34746.54
1996-03-27,222158644.0,45016.25,19002064.67,9043616.87,12611009.29,7154506.34,7912886.45,12350025.37,15501412.93,,3765899.37,27291289.9,16009800.63,32792.02,106193.63,26175.79,,93130.81,67258.63,200604.03,9215935.4,,10377.03,38209.2,117212.62,125197.01,120656.61,416857.1,,,95780.41,282174.38,,,7614517.83,23350.16,20413.88,13614.41,121016.0,200604.03,12112.04,10525.11,11540.58,190059.18,7683843.62,6950130.56,14413203.92,31813861.35,5598569.44,31245041.41,86060239.94,9116191.54,37140998.09,,21223.9,112717.65,188661.16,,,,,,31908.68,15051.05,200604.03,,,,297094.76,34848.86
1996-03-28,223017232.48,45018.26,19074204.65,8984801.06,12646275.08,7160204.39,7885954.37,12351216.27,15488956.44,,3754211.63,27375795.43,16081787.56,32426.27,105755.97,25950.3,,92547.76,66314.7,202877.0,9227649.94,,10533.64,37831.72,116681.06,124879.47,120585.87,416940.63,,,95441.6,282096.15,,,7643977.94,23366.41,20358.15,13652.21,121125.0,202877.0,12071.27,10595.97,11571.22,191410.13,7694723.1,6945441.71,14406474.27,31731062.55,5606266.77,31276227.07,86159853.65,9123892.79,37161829.77,,21137.36,112507.55,188692.46,,,,,,31851.78,15050.96,202877.0,,,,300092.0,34666.16
1996-03-29,221945870.56,45119.77,19026451.02,8965002.41,12448948.02,7172351.17,7837821.89,12396871.65,15386674.0,,3730922.11,27460562.62,15989259.85,32671.35,105132.63,25393.47,,93288.4,67482.42,202099.0,9204375.75,,10951.28,37934.12,117270.31,125316.53,120781.24,417023.36,,,95780.41,279331.11,,,7607288.72,23208.01,20302.41,13738.32,121877.0,202099.0,12091.82,10616.32,11612.08,190781.56,7656727.85,6905945.58,14425494.79,31784559.43,5611913.06,31472548.47,86679943.54,9183276.01,37555317.31,,21320.39,112402.51,188723.75,,,,,,31666.56,14987.31,202099.0,,,,298089.94,34752.4
1996-04-01,224519988.31,45354.67,19197621.13,9160407.45,12538535.99,7282779.76,7902847.82,12456332.36,15592800.48,,3751428.86,27822943.98,16190667.41,33159.95,104562.33,25393.47,,93424.39,67689.16,204898.45,9303590.46,,10382.83,38423.06,117484.49,125393.98,120810.04,417106.6,,,94816.09,280836.28,,,7695549.54,23529.45,20671.74,13805.52,122438.0,204898.45,12132.82,10636.67,11632.5,193177.98,7740101.76,7016047.29,14527821.89,31994051.46,5654157.24,31627946.41,86977969.56,9241840.48,37604737.77,,21364.04,112402.51,188810.58,,,,,,31975.7,15193.19,204898.45,,,,303606.52,34834.68
1996-04-02,224949712.76,45555.75,19201392.09,9166787.02,12647576.47,7302417.26,7905190.45,12563412.33,15583389.11,,3745788.32,27981435.39,16137180.39,33338.25,104602.12,25439.48,,93947.97,68496.38,204683.5,9326979.08,,9541.76,38788.34,117924.64,125680.2,120860.68,417189.69,,,94477.28,281371.41,,,7710310.81,23611.26,20694.31,13844.38,122742.0,204683.5,12214.7,10677.23,11663.14,193264.42,7757422.06,7025323.04,14562427.47,31957269.09,5684856.3,31717539.02,87148035.07,9275780.49,37716147.02,,21407.73,112192.41,188834.83,,,,,,32016.18,15248.62,204683.5,,,,303898.88,34828.6
1996-04-03,224950556.32,45756.87,19224365.18,9176837.74,12647531.3,7295819.0,7939945.05,12647542.33,15669042.1,,3737159.62,27919776.3,16108882.69,33309.3,104681.7,25356.65,,93765.05,68267.94,205264.52,9338700.32,,9472.16,38722.79,117762.91,125558.79,120833.59,417272.63,,,94477.28,281515.97,,,7710372.0,23619.38,20638.58,13874.83,123031.0,205264.52,12245.48,10727.89,11683.57,193684.55,7763387.16,7037285.92,14589156.7,32005093.49,5696942.57,31777589.29,87372913.81,9287253.59,37963125.04,,21386.03,112297.46,188859.08,,,,,,32050.93,15273.47,205264.52,,,,304378.32,34770.27
1996-04-04,224790488.83,45659.36,19276202.31,9070353.65,12828345.83,7293604.2,7939916.69,12629790.59,15672119.94,,3727803.38,27969932.19,16144264.7,33481.44,104442.97,25425.68,,93446.71,67714.62,204096.94,9344589.29,,9385.15,39196.52,117341.32,125285.32,120773.56,417355.09,,,94477.28,280717.41,,,7704917.83,23639.69,20694.71,13915.78,123312.0,204096.94,12276.25,10738.15,11703.99,193097.31,7770000.4,7026162.22,14597861.93,32068459.85,5693591.18,31847865.89,87542126.51,9310234.41,38048842.31,,21342.58,111982.31,188883.33,,,,,,32058.76,15258.09,204096.94,,,,303125.28,34752.06
1996-04-08,220931345.9,45096.96,18963858.99,8814537.29,12615349.47,7115614.21,7838257.4,12605748.89,15375860.91,,3632731.08,27502734.42,15895585.36,33755.46,104442.97,25425.68,,90940.27,63636.55,201698.83,9187151.38,,10858.47,39642.3,115154.09,123751.9,120239.46,417438.23,,,93174.14,276299.52,,,7572674.12,23219.03,20269.82,13762.47,121811.0,201698.83,12112.82,10738.3,11693.78,190414.41,7632210.14,6898381.81,14380962.72,31461520.04,5628891.21,31447641.62,86376841.37,9199875.93,37603978.65,,21059.57,110721.72,188980.33,,,,,,31533.3,14974.0,201698.83,,,,296356.16,34794.2
1996-04-09,220074396.47,45066.1,18918277.99,8811861.44,12708658.01,7070760.43,7833526.45,12598140.41,15282013.24,,3652698.13,27279864.05,15943215.35,33931.69,105119.36,25517.72,,91352.85,64344.54,200813.17,9181375.5,,10046.4,39686.48,115654.19,124083.52,120413.31,417520.56,,,93512.96,276899.94,,,7543332.9,23152.89,20247.64,13858.03,122470.0,200813.17,12102.71,10708.15,11693.78,189879.54,7629013.17,6842274.05,14449505.64,31615443.65,5655114.31,31610068.89,86816412.84,9248062.73,37720245.5,,21103.21,110616.67,189004.58,,,,,,31466.1,14861.27,200813.17,,,,294516.56,35101.6
1996-04-10,216161674.19,44934.7,18681731.96,8847077.42,12604401.62,6919420.9,7757513.27,12611953.38,14954923.58,,3610679.05,26554122.24,15825178.61,34423.07,104655.17,25140.36,,90661.91,63138.27,199638.49,9076430.32,,11728.54,40481.0,115174.06,123877.11,120366.51,417602.57,,,93825.71,271312.13,,,7409250.89,22827.97,20359.7,13808.67,121952.0,199638.49,12194.81,10698.2,11714.2,188323.04,7521761.72,6743898.59,14321865.23,31277707.85,5614078.35,31454283.98,86305103.93,9211009.74,37706250.68,,21059.77,110301.52,189028.83,,,,,,31191.55,14606.95,199638.49,,,,288761.25,35119.58
1996-04-11,215894166.39,44936.7,18621883.69,8798386.9,12623263.21,6853661.69,7711716.24,12504706.73,14971320.59,,3582502.86,26431878.44,15770525.24,34633.5,104588.86,25457.89,,90214.35,62427.24,200684.46,9023986.52,,11397.91,41066.75,114841.96,123552.26,120287.3,417684.6,,,93512.96,270804.47,,,7400112.7,22764.14,20080.23,13733.07,121406.0,200684.46,12164.26,10708.45,11673.35,188436.52,7483479.88,6723059.73,14172968.86,31026765.94,5544462.75,31314125.64,86010396.35,9160763.68,37619340.31,,20994.53,109986.38,189053.08,,,,,,31000.05,14557.79,200684.46,,,,289329.06,35173.76
1996-04-12,218629263.32,44673.85,18787551.95,8903936.12,12522232.02,6983171.42,7758730.16,12393370.18,15141940.17,,3605418.08,26899628.29,16041721.95,34619.73,104708.22,25480.9,,91789.27,64965.55,200774.75,9099873.55,,10081.21,40738.89,116149.34,124586.79,120681.98,417766.48,,,93174.14,274141.7,,,7493893.44,22968.38,19968.55,13790.82,122008.0,200774.75,12256.37,10728.81,11673.35,189152.63,7538677.81,6812968.29,14279553.12,31308341.76,5578851.03,31466682.88,86406166.76,9207775.95,37809209.23,,21168.84,110616.67,189077.33,,,,,,31204.35,14721.82,200774.75,,,,292652.97,35211.86
1996-04-15,220453060.22,45139.83,18934027.76,8978697.38,12717534.12,7034821.95,7827755.15,12564354.43,15202453.85,,3616582.0,26956021.44,16214915.25,34843.46,104297.08,25301.43,,92031.74,65347.59,203053.01,9175755.72,,9762.18,40808.64,116469.23,124825.61,120833.85,417847.22,,,93174.14,275178.87,,,7556438.58,23158.11,20306.59,13852.78,122870.0,203053.01,12317.81,10759.27,11755.06,191059.37,7624597.51,6853100.54,14370958.24,31404893.75,5630379.85,31712900.33,86886777.02,9299810.04,38134013.22,,21212.51,111036.87,189150.08,,,,,,31386.3,14821.5,203053.01,,,,296811.9,35366.53
1996-04-16,221097232.43,46303.87,19074071.95,9001112.06,12768358.83,6982739.14,7877042.05,12845751.1,15252567.65,,3621993.96,26945142.76,16325118.76,34245.9,104376.66,25172.57,,92253.27,65600.55,203009.99,9228309.1,,9541.76,39885.24,116463.75,124885.9,120863.58,417927.14,,,93825.71,276053.72,,,7578550.42,23277.63,20304.54,13951.49,123615.0,203009.99,12389.48,10789.73,11785.69,191496.84,7654414.04,6883821.41,14466980.7,31536849.29,5679859.17,31914779.08,87265597.62,9376823.71,38307588.85,,21212.61,111246.97,189174.33,,,,,,31470.9,14935.65,203009.99,,,,297513.75,35320.01
1996-04-17,220561756.43,45907.6,18971003.84,9052386.25,12664889.53,6967352.18,7866773.77,12649165.22,15130492.65,,3608217.45,26751041.49,16337304.29,34157.76,103740.05,24445.47,,91901.2,65043.23,202273.82,9181703.42,,9901.39,39800.9,116237.43,124684.14,120771.45,418007.24,,,93174.14,273879.99,,,7560227.63,23146.5,20528.48,13933.63,123384.0,202273.82,12420.26,10789.89,11765.27,190687.42,7616584.58,6845433.67,14386442.2,31378808.19,5645569.36,31850460.83,87055344.21,9361442.01,38368861.38,,21169.14,111246.97,189198.58,,,,,,31383.07,14872.0,202273.82,,,,296191.85,35285.56
1996-04-18,220884440.56,46872.61,19039231.7,9062311.54,12486269.36,7008434.67,7927319.83,12843917.2,15109255.92,,3606761.27,27117435.23,16293135.22,34062.29,103580.9,24546.71,,91595.45,64516.51,203090.98,9216758.3,,9518.56,39739.0,115788.33,124393.06,120702.01,418087.69,,,93174.14,273819.64,,,7571319.97,23187.7,20360.86,14044.94,124339.0,203090.98,12389.71,10860.76,11816.33,191439.94,7623340.49,6894576.14,14487445.65,31500743.96,5700183.75,32067845.8,87545183.14,9436012.06,38626082.52,,21125.7,111457.06,189222.83,,,,,,31447.03,14999.83,203090.98,,,,297265.71,35118.3
1996-04-19,221421214.3,46840.84,19067722.55,9121184.2,12537418.46,7027332.41,7937597.03,12878549.9,15103158.25,,3600256.22,27236655.09,16315887.43,34323.98,103687.0,24178.55,,91968.51,65208.11,204463.18,9245979.88,,8770.3,40014.41,116300.48,124827.31,120887.29,418168.65,,,93174.14,274635.72,,,7589750.82,23229.47,20416.99,14078.55,124746.0,204463.18,12461.38,10941.74,11887.82,192443.97,7633350.52,6910757.23,14538643.91,31589055.43,5723832.04,32184832.76,87804117.54,9476624.51,38789722.81,,21169.34,111562.11,189247.08,,,,,,31486.94,15034.34,204463.18,,,,299084.56,35220.74
