Date,SPYSIM,QQQSIM,XLBSIM,XLCSIM,XLESIM,XLFSIM,XLISIM,XLKSIM,XLPSIM,ZVOLSIM,XLUSIM,XLVSIM,XLYSIM,KMLMSIM,GLDSIM,SLVSIM,SVIXSIM,TLTSIM,ZROZSIM,VXUSSIM,VTISIM,DBMFSIM,VIXSIM,GSGSIM,IEFSIM,IEISIM,SHYSIM,CASHX,CAOSSIM,FNGUSIM,MCISIM,GDESIM,BTCSIM,ETHSIM,VOOSIM,OEFSIM,MDYSIM,IJRSIM,IWMSIM,VEASIM,VWOSIM,VSSSIM,EFVSIM,VTSIM,VTVSIM,VUGSIM,VOSIM,VOESIM,VOTSIM,VBSIM,VBRSIM,VBKSIM,IWCSIM,TIPSIM,BNDSIM,REITSIM,INFLATION,RSSBSIM,UVIXSIM1,UVIXSIM2,VIXMSIM,VXZSIM,BTALSIM,USMVSIM,MTUMSIM,LTPZSIM,UUPSIM,NTSDSIM,EFASIM,VCITSIM,STIPSIM,UDNSIM
2008-02-15,562989794.780000,139703.780000,66459350.280000,12949163.050000,63080645.290000,19426712.210000,21207476.380000,22212760.670000,30519677.930000,11329.350000,10350349.900000,80054720.610000,39649382.990000,98016.750000,238577.100000,71552.350000,7597.370000,222269.410000,230394.070000,463324.870000,24654603.830000,20706.230000,14512.760000,92085.290000,257162.460000,262715.980000,219289.700000,647364.330000,,,438229.350000,941677.430000,,,19539721.250000,57363.160000,80297.640000,44027.880000,300546.150000,443916.410000,40407.160000,34227.800000,32797.550000,487605.710000,22623814.640000,15055726.970000,44255183.080000,104606341.170000,14596626.650000,95262070.740000,343850325.900000,20413051.210000,154597784.800000,17845.060000,44282.780000,480557.740000,256319.050000,,232931714371.640015,,7047.310000,7356.120000,12715.590000,78755.590000,68709.410000,14770.700000,44566.270000,782565.880000,439721.610000,,12902.930000,1765.530000
2008-02-19,564574997.150000,139448.730000,68110514.270000,12593014.820000,65158799.690000,19397749.540000,21311293.230000,22007449.070000,31010670.920000,11462.060000,10267235.420000,81063510.970000,39194208.570000,98860.760000,245083.890000,73351.860000,7599.690000,220019.620000,225331.790000,469806.430000,24733689.700000,20816.530000,14843.390000,94680.420000,255312.790000,261071.320000,219132.370000,647421.620000,,,429102.640000,967463.220000,,,19594820.770000,57162.410000,80837.200000,43912.900000,304247.710000,450187.060000,40800.970000,34683.140000,33213.620000,491521.190000,22642086.740000,15137506.050000,44374998.200000,104544005.710000,14646315.590000,95640043.980000,343459970.310000,20444731.540000,154955309.980000,17742.830000,43875.570000,479344.210000,256421.570000,,232440324248.760010,,6970.060000,7273.250000,12674.940000,78768.630000,68803.050000,14620.460000,44491.150000,789062.420000,444024.750000,,12870.300000,1768.510000
2008-02-20,566243485.360000,140086.350000,68506793.620000,12415408.330000,65938107.600000,19622210.250000,21380504.470000,22046556.040000,30352293.960000,11442.710000,10288014.040000,80823322.790000,39735497.070000,98528.860000,249530.220000,74712.460000,7565.770000,221543.670000,225913.440000,467736.730000,24849546.280000,20775.460000,14153.130000,94847.850000,255081.580000,260707.930000,218870.150000,647478.140000,,,441173.450000,985960.290000,,,19652811.370000,57428.090000,81560.080000,44495.640000,304422.070000,446075.360000,41127.740000,34550.970000,33064.660000,492019.750000,22744245.500000,15209065.970000,44803629.900000,105755069.340000,14810196.410000,96622474.680000,349274699.910000,20621881.130000,156117062.750000,17801.080000,43910.560000,482337.580000,256447.200000,,234470902006.140015,,6980.710000,7285.310000,12607.510000,79278.540000,69615.140000,14671.040000,44509.930000,788615.670000,441725.870000,,12873.550000,1767.760000
2008-02-21,561538001.510000,138747.340000,67582141.790000,12294934.530000,64128381.470000,19274658.180000,21213243.980000,22007449.070000,30463883.270000,11465.330000,10062046.550000,79982664.150000,38788242.190000,99121.600000,249560.950000,74697.060000,7624.760000,223890.220000,233019.160000,467480.940000,24571958.120000,20776.820000,14570.770000,94245.110000,257711.590000,262570.820000,219473.250000,647533.380000,,,426747.360000,978757.260000,,,19489578.760000,56907.220000,80627.660000,44251.180000,298488.200000,446795.530000,40570.550000,34722.040000,32890.010000,489181.680000,22463443.420000,15022585.520000,44116741.440000,104001824.650000,14619090.200000,95383529.240000,343685486.060000,20293050.870000,153450737.330000,17913.100000,44277.100000,469231.460000,256472.830000,,230688536084.059998,,6967.540000,7271.640000,12654.810000,78178.530000,68637.840000,14872.840000,44190.660000,781930.870000,440921.780000,,12918.130000,1780.440000
2008-02-22,564997913.410000,139257.440000,68226095.750000,12517428.930000,64855735.510000,19694616.930000,21426645.290000,21987895.580000,30798651.220000,11487.100000,10238664.820000,80150795.880000,39637080.980000,99262.760000,249939.580000,75627.150000,7690.170000,222608.090000,230557.000000,472148.720000,24685976.250000,20843.550000,13955.920000,95299.900000,256989.060000,261965.990000,219237.250000,647588.630000,,,442351.090000,985368.390000,,,19609745.240000,57438.150000,80795.070000,43754.970000,298404.410000,451525.150000,41182.210000,35006.830000,33306.080000,493475.000000,22696903.390000,15124803.830000,44545374.100000,105025013.870000,14725875.730000,96214848.740000,347711384.620000,20264645.740000,152810991.600000,17863.310000,44168.070000,482499.380000,256498.460000,,226690624518.670013,,6954.890000,7258.540000,12639.030000,78852.750000,69106.900000,14797.620000,43683.580000,792128.560000,446533.100000,,12914.950000,1800.870000
2008-02-25,572123984.530000,139958.830000,69794701.530000,12662586.400000,66708756.520000,19694616.930000,21593905.780000,22114993.240000,30843286.950000,11762.800000,10249054.130000,81183605.060000,40166067.480000,99629.920000,248203.960000,75941.060000,8065.590000,220334.110000,224770.970000,478630.540000,25099675.460000,20843.770000,13358.470000,96287.730000,255283.890000,260901.480000,218896.370000,647643.880000,,,412615.670000,990008.460000,,,19857156.460000,57932.500000,82728.920000,44647.010000,304428.950000,458208.090000,41634.670000,35367.450000,33871.110000,500509.430000,22977778.490000,15329217.080000,45333245.000000,106778645.080000,15023785.460000,97257732.360000,351290088.210000,20675813.760000,155420459.500000,17773.700000,43950.130000,497224.350000,256575.350000,,204308341848.859985,,6799.010000,7090.770000,12563.430000,79877.520000,70089.690000,14647.290000,43908.950000,808427.300000,453639.450000,,12892.080000,1791.580000
2008-02-26,576417159.810000,140500.810000,70124934.320000,12722055.330000,67843082.470000,19868392.960000,21611208.590000,22369188.570000,31222690.620000,11834.670000,10381517.830000,80463040.520000,40559731.840000,101579.400000,250803.950000,78517.560000,8217.340000,220406.680000,225441.400000,486408.140000,25261496.390000,20969.020000,12703.020000,98748.920000,255919.710000,261482.120000,219211.030000,647697.590000,,,418209.460000,1005899.490000,,,20006246.200000,58335.400000,83262.980000,45136.240000,307270.350000,466021.930000,42413.900000,35784.930000,34513.200000,506759.810000,23120058.350000,15460050.730000,45711461.640000,107697678.220000,15162869.430000,98028612.770000,353862570.070000,20900402.050000,157032734.400000,17891.530000,44116.460000,497142.640000,256600.980000,,196540324852.600006,,6759.980000,7049.200000,12502.680000,80345.780000,70422.800000,14722.980000,43608.460000,821041.370000,460372.260000,,12927.150000,1803.840000
2008-02-27,575836071.860000,141202.200000,70108422.690000,12646949.770000,66959866.850000,19955280.970000,21651581.810000,22388742.050000,30798651.220000,11849.350000,10132174.390000,80823322.790000,40473617.760000,102391.610000,253671.660000,80769.110000,8131.910000,220600.210000,226204.170000,488743.880000,25221078.650000,21072.490000,13161.250000,97057.900000,256526.640000,261917.600000,219473.250000,647747.450000,,,433518.790000,1015260.270000,,,19986161.600000,58473.060000,82952.700000,45150.730000,307143.610000,466742.130000,42585.670000,36069.750000,34441.280000,507862.420000,23087269.600000,15454454.550000,45490949.450000,107217836.540000,15071060.500000,97862580.250000,352969113.670000,20853023.880000,156972128.780000,17921.400000,44196.750000,494796.480000,256626.610000,,200561970176.619995,,6751.870000,7040.980000,12546.430000,80141.040000,70330.700000,14774.100000,43326.560000,821864.550000,461873.020000,,12936.730000,1815.500000
2008-02-28,570213993.470000,140660.220000,69728654.970000,12645639.910000,68111510.750000,19332583.530000,21495856.530000,22105216.500000,30854445.880000,11512.710000,10064643.880000,79886588.880000,39514060.870000,103958.180000,256914.160000,83020.750000,7914.150000,224519.200000,232759.890000,484860.230000,24967390.290000,21350.360000,13648.490000,99050.290000,259532.360000,263974.040000,219997.670000,647795.260000,,,443823.140000,1018217.730000,,,19791113.750000,57952.170000,82009.140000,44373.990000,302500.060000,463041.640000,42233.760000,36032.360000,34117.720000,503607.150000,22813760.400000,15357393.730000,45012036.870000,105944713.800000,14974261.310000,96487620.800000,346820806.440000,20638036.980000,155270696.540000,18158.710000,44523.670000,484602.830000,256652.240000,,211229536309.720001,,6930.340000,7234.080000,12651.520000,79380.930000,70414.850000,15080.890000,43082.610000,809951.360000,457456.370000,,12994.430000,1825.720000
2008-02-29,557509578.830000,136930.110000,67483071.950000,12270019.250000,65851517.830000,18702645.410000,20907561.020000,21655486.310000,30274181.440000,11060.560000,9768548.550000,78781723.250000,38529899.950000,104483.300000,257426.770000,83030.840000,7369.280000,227954.360000,242104.540000,472943.020000,24415857.640000,21426.330000,15394.430000,97794.580000,262306.870000,266175.640000,220758.360000,647841.790000,,,443234.320000,1000454.910000,,,19350248.970000,56516.640000,80132.320000,43194.430000,296221.760000,451630.640000,40897.320000,35388.420000,33187.940000,490741.180000,22168227.370000,14979295.620000,43808342.000000,102771885.630000,14520034.900000,93994396.830000,338212742.720000,20144754.770000,151703103.090000,18349.560000,44804.700000,477669.540000,256677.870000,,240233914545.820007,,7183.700000,7508.260000,12821.870000,77445.370000,68630.650000,15424.500000,43101.390000,781500.910000,446001.470000,,13055.730000,1824.930000
2008-03-03,556178483.430000,136037.430000,68605863.460000,12292061.460000,66674120.620000,18449222.030000,21213243.980000,21645709.570000,30575472.590000,11061.400000,9916596.220000,78757704.430000,38443785.870000,105802.380000,260267.960000,85120.500000,7426.660000,227368.790000,241565.120000,471909.810000,24329475.160000,21596.400000,15243.620000,99100.510000,261642.610000,265796.430000,220765.830000,647884.720000,,,428513.820000,1008574.670000,,,19304129.820000,56480.500000,79744.220000,43136.990000,293384.810000,451733.990000,41131.930000,35351.020000,33295.810000,490181.750000,22160967.980000,14989538.940000,43732719.100000,103022681.490000,14512627.780000,93828355.300000,337151526.480000,20055313.630000,150612779.650000,18342.320000,44696.580000,480962.250000,256893.180000,,236277916127.540009,,7182.870000,7507.930000,12804.810000,77680.110000,68791.470000,15430.260000,43007.480000,781156.550000,447314.620000,,13062.950000,1828.910000
2008-03-04,554055863.140000,136802.580000,66954699.480000,12204743.930000,65375274.110000,18347852.680000,20965237.050000,21675039.800000,30553154.730000,11064.580000,10088019.830000,78853779.710000,38382275.810000,104080.520000,254758.390000,82831.490000,7587.550000,225159.200000,235030.860000,465434.470000,24252285.200000,21467.000000,14802.780000,96723.040000,260656.630000,265699.440000,220713.290000,647926.630000,,,416884.620000,985834.920000,,,19230537.640000,56233.990000,79272.790000,42878.140000,291666.290000,445874.530000,40377.830000,34991.380000,32864.330000,485503.130000,22077078.890000,14956349.160000,43499660.450000,102584573.280000,14420816.020000,93254298.030000,335643079.620000,19929820.040000,149641452.780000,18300.630000,44483.570000,476431.740000,256964.950000,,225905593651.309998,,7180.620000,7506.070000,12826.560000,77486.080000,68330.300000,15219.810000,43123.920000,771199.290000,440530.530000,,13061.880000,1823.950000
2008-03-05,557557491.530000,137471.770000,68837026.420000,12298676.860000,67020479.690000,18203039.320000,21242082.000000,21831467.690000,30631267.250000,11380.470000,10059449.230000,78709666.800000,38394577.820000,105391.750000,261560.990000,87060.830000,7743.820000,222464.000000,229774.190000,471657.410000,24388348.230000,21521.190000,14269.140000,99636.280000,259525.990000,265117.510000,220581.930000,647965.200000,,,413498.900000,1015218.610000,,,19352154.980000,56609.450000,79884.620000,43216.320000,294464.700000,450398.570000,41136.120000,35257.250000,33192.710000,490421.890000,22175627.540000,15073898.020000,43827458.030000,102897997.960000,14579735.790000,93858951.040000,337824238.500000,20100648.220000,149686844.620000,18288.940000,44195.730000,482984.800000,257036.730000,,216553739252.480011,,6989.230000,7299.650000,12821.970000,77947.020000,69291.710000,15197.070000,42913.580000,781119.620000,445830.970000,,13054.310000,1832.850000
2008-03-06,546019296.500000,134443.370000,68226095.750000,12090785.300000,65678338.300000,17573101.200000,20838349.780000,21528388.650000,30352293.960000,10944.580000,9854260.360000,77124424.800000,37459624.950000,105513.560000,258299.640000,84755.730000,7261.760000,223653.770000,231752.640000,464663.660000,23882794.380000,21537.520000,15980.280000,100624.110000,261613.330000,266451.100000,221238.730000,648000.420000,,,416295.800000,984961.770000,,,18951759.030000,55228.730000,77691.050000,42000.780000,284658.600000,445772.780000,39896.050000,35068.200000,32617.770000,481552.660000,21584798.980000,14800547.870000,42655266.000000,100372283.020000,14219813.460000,90957685.230000,326532690.360000,19480860.280000,145443060.470000,18387.320000,44161.190000,460979.460000,257108.500000,,243427633694.049988,,7238.410000,7569.470000,13034.880000,76373.870000,68090.810000,15413.080000,42688.210000,759965.940000,439482.740000,,13089.020000,1842.480000
2008-03-07,540397041.100000,134124.550000,65369582.060000,12025451.880000,63868612.170000,17609304.540000,20538434.430000,21528388.650000,30207227.850000,10979.910000,9791924.500000,76235728.540000,37102866.620000,105068.030000,257206.300000,84609.650000,7223.340000,223945.150000,233187.690000,460002.200000,23625425.490000,21543.520000,15945.480000,99619.540000,262512.050000,267178.510000,221133.640000,648036.940000,,,410113.190000,971919.770000,,,18756695.760000,54982.210000,76886.270000,41720.350000,283757.340000,439810.480000,39464.540000,34670.630000,32196.560000,477018.310000,21409762.210000,14649832.140000,42308633.620000,99725194.010000,14043569.970000,90595183.450000,326254079.600000,19265865.930000,144867325.370000,18455.690000,44282.080000,468503.340000,257180.270000,,245909711645.179993,,7216.310000,7546.140000,13091.100000,75765.740000,67111.210000,15524.860000,42819.680000,747465.910000,434317.940000,,13107.490000,1836.800000
2008-03-10,533274846.840000,131542.170000,63966092.670000,11793317.710000,63080645.290000,17109698.450000,20209681.050000,21293746.810000,30051002.800000,10761.310000,9778937.860000,74458336.000000,36672296.220000,106124.280000,256621.510000,82225.870000,7003.490000,227247.380000,239848.890000,453267.430000,23265096.930000,21629.870000,17041.760000,101377.530000,264396.450000,268099.900000,221370.090000,648071.140000,,,402605.730000,958206.500000,,,18509569.320000,54360.650000,75631.490000,40914.820000,277478.620000,435493.090000,38354.330000,34087.280000,31996.230000,469574.150000,21169073.150000,14396919.680000,41344480.980000,98222596.470000,13621606.030000,88585495.080000,321279555.240000,18785221.550000,140977183.660000,18594.080000,44414.490000,461869.380000,257395.590000,,260642147537.130005,,7349.890000,7691.230000,13334.770000,74808.740000,65821.030000,15753.170000,42688.210000,736229.160000,432143.140000,,13136.710000,1842.440000
2008-03-11,552441436.420000,136547.850000,67862839.670000,12092825.860000,66327761.550000,18232001.990000,20896025.810000,22046556.040000,30687061.900000,11167.660000,9947764.150000,75178900.540000,37668759.150000,105947.800000,256946.790000,82417.500000,7360.740000,225304.890000,234483.800000,469597.620000,24088798.050000,21531.420000,15290.020000,102633.240000,261517.660000,265553.950000,220266.660000,648108.430000,,,399808.840000,990566.670000,,,19174904.740000,56291.100000,78026.600000,42432.680000,289526.290000,449475.450000,40947.600000,34752.420000,33187.940000,486639.140000,22000696.800000,14818502.730000,42939082.230000,101708988.630000,14098288.370000,91864936.020000,333076164.780000,19373497.840000,146225753.890000,18414.010000,44161.190000,491884.010000,257467.360000,,233974948109.410004,,7090.890000,7411.410000,13018.590000,77075.850000,68559.820000,15508.400000,42969.920000,774540.680000,445791.320000,,13076.770000,1830.280000
2008-03-12,547277368.470000,136164.960000,66888652.920000,11957343.020000,64855735.510000,17927893.940000,20855652.590000,21821690.940000,30608949.380000,10938.130000,9947764.150000,75178900.540000,37459624.950000,107397.320000,259681.210000,84319.130000,7224.120000,229651.220000,243215.700000,468305.180000,23859006.870000,21694.690000,15788.860000,102951.350000,264541.410000,267590.710000,220976.010000,648145.720000,,,413351.700000,991620.890000,,,18995743.370000,55797.610000,77555.130000,42022.760000,286172.900000,450113.390000,39971.460000,34942.820000,33285.530000,484200.500000,21778244.570000,14723994.430000,42539570.490000,100907831.070000,14018886.570000,91046056.020000,330125357.610000,19310934.080000,145392556.410000,18590.750000,44569.930000,481528.560000,257539.130000,,242558685720.019989,,7226.410000,7558.520000,13073.050000,76404.130000,68025.960000,15814.320000,42218.700000,768044.970000,445796.980000,,13105.010000,1862.280000
2008-03-13,548487601.370000,137217.040000,68523305.260000,11951321.640000,65938107.600000,17884449.930000,21144032.750000,21733700.250000,30608949.380000,10838.410000,9916596.220000,75082825.270000,37496530.990000,108387.250000,263245.550000,86161.720000,7208.680000,227854.410000,238536.690000,468826.840000,24013474.400000,21887.820000,15829.470000,103805.240000,263149.850000,267130.010000,220870.920000,648179.930000,,,406285.860000,1005975.850000,,,19037829.520000,56008.430000,78366.970000,43022.720000,292025.850000,450525.460000,39891.860000,35057.260000,33264.990000,485925.160000,21847578.530000,14821104.690000,42848626.890000,101556565.510000,14167904.110000,92483009.980000,334941535.950000,19658989.480000,148067019.060000,18470.700000,44376.490000,487191.700000,257610.900000,,243531076491.059998,,7287.480000,7625.190000,12981.690000,76722.700000,68615.120000,15485.810000,42106.020000,770321.010000,446550.210000,,13097.370000,1867.250000
2008-03-14,539990524.750000,134698.420000,67317955.560000,11732569.780000,64734509.840000,17377603.170000,20809511.770000,21459951.440000,30084479.600000,10495.790000,9843871.050000,73689733.820000,36955365.500000,108744.710000,264240.180000,86226.770000,6756.450000,230671.030000,246727.350000,459241.140000,23572247.810000,21920.250000,18074.250000,103269.470000,265874.990000,268924.300000,221527.730000,648209.770000,,,411143.620000,995532.510000,,,18742978.400000,54993.540000,77223.270000,41965.420000,284542.420000,440649.210000,38450.270000,34582.990000,32366.790000,475930.750000,21406284.830000,14568190.910000,42123515.790000,99883412.960000,13894815.280000,90517078.790000,328335461.790000,19190822.260000,144434036.500000,18511.980000,44564.110000,477321.660000,257682.680000,,273998425233.190002,,7501.860000,7857.850000,13136.540000,75421.940000,67373.960000,15680.550000,42180.950000,748335.130000,435777.740000,,13109.310000,1863.930000
2008-03-17,534534741.660000,132243.560000,65964001.090000,11747780.220000,62474516.920000,16979366.430000,20705694.910000,21362184.010000,29917095.620000,10497.570000,9849065.700000,73593658.550000,36463162.020000,106790.590000,265475.760000,84366.370000,6787.330000,232443.550000,250947.820000,447322.810000,23300168.190000,21836.730000,18700.700000,97945.260000,267208.560000,270209.390000,222026.900000,648237.800000,,,395245.480000,990895.110000,,,18553687.580000,54847.620000,75323.980000,41181.450000,279898.270000,433756.550000,37198.050000,33899.800000,31826.720000,466447.060000,21300545.720000,14340825.570000,41120942.080000,98419430.950000,13487643.420000,88793123.550000,323465093.960000,18672033.690000,141846802.520000,18313.970000,44713.850000,480233.320000,257897.990000,,271170889007.329987,,7500.330000,7856.800000,13418.430000,74951.120000,66218.950000,15361.430000,41824.310000,734545.190000,429180.250000,,13112.390000,1879.690000
2008-03-18,556743068.650000,138141.590000,68275630.660000,12138939.340000,65202094.580000,18405778.020000,21795771.890000,22320304.850000,30463883.270000,11066.640000,10023086.640000,75899465.080000,37902497.360000,107366.510000,258332.450000,81830.300000,7275.500000,231545.150000,246808.840000,462616.880000,24269121.090000,21801.410000,14959.400000,100691.080000,265382.140000,268536.340000,221238.730000,648261.210000,,,399072.810000,1002189.320000,,,19324615.730000,56970.240000,78469.220000,43073.380000,292763.830000,447029.030000,39322.090000,34508.010000,32967.060000,483897.330000,22230654.720000,14854389.390000,42867748.790000,101850264.740000,14038906.370000,92619676.880000,336624084.410000,19545260.970000,147530488.530000,18293.960000,44754.150000,501349.540000,257969.770000,,232108862249.690002,,7121.050000,7446.340000,13127.310000,77497.790000,68798.020000,15179.140000,42312.600000,775492.500000,442330.870000,,13088.440000,1857.740000
2008-03-19,542954702.390000,134730.300000,63652371.510000,11922822.870000,61218965.290000,17920653.270000,20999842.670000,21655486.310000,30631267.250000,10777.760000,9825689.750000,74914693.540000,37398114.890000,104026.570000,249073.790000,77068.800000,6986.750000,235381.570000,255691.050000,446033.360000,23620134.850000,21568.590000,17308.580000,93960.480000,267672.420000,269796.950000,221475.180000,648276.650000,,,404961.010000,947372.750000,,,18846100.860000,55635.170000,76169.890000,41944.140000,285237.210000,430568.200000,37126.830000,33539.930000,31878.090000,468888.950000,21749238.590000,14494167.200000,41688606.920000,100218935.280000,13599453.600000,90411749.480000,329066095.420000,19061271.080000,144025968.170000,18370.680000,44788.690000,497547.150000,258041.540000,,250444391389.899994,,7293.980000,7633.990000,13252.590000,76212.240000,66260.050000,15341.220000,42350.160000,741350.020000,426324.730000,,13087.380000,1856.090000
2008-03-20,552964007.210000,137480.120000,63437786.240000,12140967.940000,61489826.740000,19200839.570000,21219288.430000,21895505.360000,30984402.800000,10876.920000,9797376.290000,75008919.370000,38492526.440000,101893.680000,240706.300000,70525.160000,7093.310000,235966.750000,259336.640000,451219.970000,24114738.850000,21350.670000,15440.840000,94194.880000,268252.230000,269506.230000,221212.460000,648292.600000,,,413646.110000,934421.010000,,,19193605.370000,57208.980000,77427.810000,42922.530000,290315.980000,434992.710000,37688.210000,33692.340000,32437.990000,476573.070000,22303672.620000,14624492.080000,42268820.100000,102331948.480000,13741023.030000,91606731.180000,336961908.160000,19298601.260000,147569700.480000,18410.680000,44909.580000,514132.060000,258113.310000,,242706241616.170013,,7231.110000,7566.490000,13073.760000,77713.480000,66920.320000,15505.980000,42800.900000,760634.250000,432747.760000,,13089.570000,1836.340000
2008-03-24,564018658.080000,142233.700000,65690407.370000,12484513.970000,62566615.120000,19448874.730000,21700096.770000,22668057.800000,31332050.580000,11040.930000,9828769.750000,75998101.000000,39773557.720000,101826.020000,241211.540000,70889.640000,7216.820000,231399.460000,248017.740000,458480.030000,24636922.620000,21276.270000,14924.590000,95333.390000,263526.730000,266402.600000,220292.930000,648324.240000,,,420859.160000,953465.820000,,,19577397.140000,57941.240000,79774.160000,44253.390000,301591.940000,443738.350000,39100.050000,34148.640000,33023.560000,484504.850000,22653855.620000,15063965.440000,43548996.170000,104277627.500000,14200419.580000,95145954.560000,345641657.020000,20121218.200000,151890884.630000,18085.550000,44662.040000,525701.040000,258400.400000,,233920728242.149994,,7129.160000,7456.700000,12767.040000,78552.480000,68467.260000,15037.160000,43439.440000,782790.690000,440664.960000,,13016.970000,1808.940000
2008-03-25,564565051.990000,143031.650000,67661450.860000,12508189.960000,63191847.090000,19390513.520000,21833332.810000,22687616.090000,31410577.020000,10998.690000,9799992.410000,76142859.290000,39453299.900000,103248.620000,248256.010000,75063.300000,7265.550000,232370.710000,250050.670000,467554.420000,24672436.470000,21298.330000,14918.790000,97158.350000,264454.430000,266596.580000,220450.570000,648356.910000,,,418209.460000,978392.480000,,,19596444.740000,57781.190000,80248.510000,44486.690000,302585.300000,451352.290000,39527.380000,34889.840000,33604.010000,490831.200000,22576931.930000,15125563.560000,43876975.490000,104842710.730000,14386685.890000,95478874.380000,346314527.050000,20269968.630000,152780490.960000,18055.530000,44748.390000,527035.920000,258472.170000,,230657422881.059998,,7154.260000,7484.430000,12766.470000,78647.090000,69335.340000,14963.500000,42481.630000,790201.790000,447088.330000,,13016.060000,1848.830000
2008-03-26,557659216.750000,142616.880000,67363309.830000,12305512.620000,64563883.890000,18690178.940000,21659546.670000,22247554.570000,31152561.560000,10791.680000,9836618.120000,75394941.470000,38714243.390000,105071.240000,251124.540000,76965.130000,7097.990000,231399.460000,248099.680000,468594.470000,24382462.660000,21477.760000,15127.610000,99284.680000,264657.370000,267323.990000,220923.470000,648389.590000,,,418356.670000,977321.510000,,,19356820.440000,57036.260000,79285.380000,44198.710000,300088.300000,450941.290000,39024.640000,35232.210000,33650.240000,489825.790000,22407989.760000,15028284.130000,43353649.190000,103336881.610000,14242710.020000,94707731.240000,342451996.330000,20206750.490000,152751910.020000,18108.890000,44788.690000,516927.270000,258543.940000,,241215058378.489990,,7279.430000,7620.490000,12841.160000,78068.240000,69394.200000,14915.970000,41885.720000,781520.440000,447094.010000,,13037.720000,1874.760000
2008-03-27,555902931.390000,139458.250000,67181112.530000,12248863.310000,63912600.600000,18398372.870000,21422038.930000,22071529.960000,31309614.450000,10810.930000,9936030.750000,75780963.570000,38344715.140000,105239.300000,250218.270000,77367.850000,7069.750000,229772.630000,244594.270000,468338.640000,24291981.030000,21490.650000,15011.600000,101528.220000,264309.480000,267227.000000,221159.920000,648422.520000,,,416443.000000,971415.060000,,,19295939.340000,56779.050000,78767.960000,43536.230000,297720.540000,451662.010000,39451.970000,35479.620000,33588.600000,487385.220000,22187618.870000,14866988.870000,42880769.100000,102144820.030000,14123563.720000,93997081.820000,339653307.330000,19979017.990000,151402334.520000,18145.570000,44794.440000,512688.150000,258615.720000,,243028789867.410004,,7267.000000,7607.610000,12962.540000,77587.860000,68513.450000,14945.140000,41955.770000,778901.100000,446725.860000,,13046.470000,1871.630000
2008-03-28,550587958.100000,138756.340000,66617957.250000,12100608.310000,63738925.050000,17982549.220000,21340938.730000,21934621.940000,31275960.260000,10763.640000,9844466.480000,75587952.520000,37605658.630000,104451.200000,245992.140000,74962.190000,7090.990000,232006.490000,248083.230000,467823.620000,24075892.410000,21439.220000,14912.990000,99217.710000,265353.150000,267736.190000,221265.010000,648456.230000,,,419534.310000,948555.440000,,,19111532.150000,56245.760000,78417.690000,42996.180000,293844.530000,450736.590000,39162.900000,35518.110000,33491.000000,485349.100000,21956226.940000,14756905.590000,42603373.370000,101329283.980000,13974620.210000,92983945.000000,335678750.510000,19795576.560000,149021650.600000,18280.620000,44828.990000,506655.570000,258687.490000,,241521634226.339996,,7296.300000,7639.920000,13060.150000,76914.490000,68196.940000,15129.130000,41993.330000,771820.490000,446357.710000,,13081.140000,1869.950000
2008-03-31,552515912.650000,139490.160000,66535140.300000,12263923.310000,64312054.350000,18143042.560000,21665339.540000,21905284.500000,31253524.130000,10824.670000,9925566.260000,75201930.420000,37839693.190000,103264.260000,242060.390000,71969.420000,7242.630000,232832.050000,250116.710000,469641.240000,24197833.680000,21411.900000,14854.990000,96873.720000,265817.000000,268245.380000,221304.940000,648491.230000,,,416148.590000,938075.800000,,,19178533.650000,56457.860000,78652.460000,43161.930000,294277.660000,453515.010000,39393.320000,35727.550000,33665.650000,487665.910000,22070138.820000,14836308.520000,42773703.140000,102040794.940000,14019353.980000,93241241.890000,337191497.170000,19877889.020000,150088488.350000,18323.980000,44984.420000,508612.080000,258902.800000,,230922087348.000000,,7257.420000,7598.380000,13044.080000,77433.890000,68346.680000,15242.380000,42068.450000,775915.370000,447983.320000,,13097.300000,1866.610000
2008-04-01,571944170.960000,145456.460000,68655254.300000,12637929.170000,65519099.390000,19419694.130000,22157733.620000,22540928.920000,31634938.280000,11276.920000,10181946.200000,76408249.480000,39539523.160000,100656.550000,232559.320000,70108.360000,7738.280000,229058.870000,243252.760000,482603.790000,25023544.290000,21101.950000,13155.450000,95232.930000,263500.260000,266121.330000,220518.610000,648526.740000,,,417767.850000,934576.280000,,,19852993.630000,58538.090000,81439.140000,44796.900000,305052.970000,466684.770000,40553.790000,36335.870000,34723.800000,502606.210000,22944456.980000,15320291.730000,44375498.980000,105827339.950000,14520772.300000,96432651.880000,349678933.960000,20485385.700000,153765331.030000,18165.260000,44518.880000,537552.180000,258955.140000,,199214596905.500000,,6974.500000,7292.490000,12718.610000,79901.090000,70411.950000,15036.670000,42725.770000,815119.110000,462133.190000,,13044.360000,1837.440000
