Date,BND,XLC,VTV
1995-03-23,19.1975253405,6933874.2300003432,3447.7472099941
1995-03-24,19.2788957883,7037164.2000003485,3487.5576576735
1995-03-27,19.3196060987,7060361.7100003492,3513.5201276416
1995-03-28,19.2384363426,7070927.0300003504,3519.4695027704
1995-03-29,19.2385266538,7044032.2600003481,3520.2539440570
1995-03-30,19.2183069656,7009491.3400003463,3522.3801308550
1995-03-31,19.3082971216,6937969.5000003427,3515.5212645665
1995-04-03,19.3696686420,6943495.0900003426,3513.6186712063
1995-04-04,19.3901994024,7021237.4400003469,3542.8019996844
1995-04-05,19.3902997483,7039467.5800003465,3550.7371539792
1995-04-06,19.4108305087,7042962.1700003464,3558.8196490836
1995-04-07,19.3904803708,7075334.6500003487,3556.7871741959
1995-04-10,19.3905706820,7088044.9800003488,3561.0142555598
1995-04-11,19.4111114770,7065337.9200003464,3550.2211345162
1995-04-12,19.4316322029,7077323.7600003462,3562.3177114421
1995-04-13,19.4725733087,7082960.3500003470,3570.4872687690
1995-04-17,19.4726736545,6987315.0800003428,3553.9310624574
1995-04-18,19.4727639658,6939776.3900003405,3549.8500955009
1995-04-19,19.4524138279,6957795.0200003413,3554.3386531851
1995-04-20,19.5138154520,6931330.5500003407,3572.5599129472
1995-04-21,19.5139057633,6931998.9300003406,3591.0340703778
1995-04-24,19.5140061091,6943065.3700003410,3619.0070570898
1995-04-25,19.5140964204,6968729.9100003429,3618.3759838551
1995-04-26,19.5141867317,6988217.4700003434,3622.0869224995
1995-04-27,19.4734061792,7001470.1300003454,3629.6375658446
1995-04-28,19.5639080991,7049755.2600003472,3626.7715935868
1995-05-01,19.5434776846,7040565.4000003468,3633.5084112977
1995-05-02,19.5846596204,7044060.5400003474,3635.2356106710
1995-05-03,19.6669632846,7099683.4600003501,3665.8384348550
1995-05-04,19.7697977091,7091138.4900003495,3669.5689651187
1995-05-05,19.9137438274,7083312.9100003494,3673.1167368201
1995-05-08,19.9138341387,7156245.7300003534,3698.7472524063
1995-05-09,19.9755869733,7170532.6700003538,3706.2512246810
1995-05-10,19.9345956946,7121747.4400003515,3714.9240875638
1995-05-11,19.9141251417,7115312.4300003499,3711.0170047022
1995-05-12,19.8936646233,7173632.5800003530,3728.8210597303
1995-05-15,19.9554174579,7181497.9600003539,3759.6212483707
1995-05-16,20.0171702925,7094576.1800003489,3764.0596899656
1995-05-17,20.0172606038,7037794.2300003469,3747.1454666870
1995-05-18,19.9556984263,6935017.3000003407,3700.2247587798
1995-05-19,19.9557987721,6952330.0800003419,3689.7158117394
1995-05-22,19.9353583230,7020438.0800003456,3722.0296085796
1995-05-23,19.9970810538,7004968.0500003444,3757.6962284920
1995-05-24,20.0999556167,6958009.7400003430,3759.0813726139
1995-05-25,20.1411475872,6973292.5200003432,3754.5611071973
1995-05-26,20.1206971034,6941190.4700003415,3718.7102619704
1995-05-30,20.2030208368,6997389.3200003440,3723.0586462100
1995-05-31,20.3395513969,7114920.4700003499,3783.2616276739
1995-06-01,20.4016353728,7080031.9500003485,3788.6560404513
1995-06-02,20.5257531517,7058766.5700003477,3790.6333950362
1995-06-05,20.5051822529,7103211.5900003491,3813.3635621292
1995-06-06,20.4846113542,7076194.0100003481,3812.5281542835
1995-06-07,20.4020267216,7028050.6200003466,3787.5665455119
1995-06-08,20.3607745437,7048406.8700003475,3771.0015756638
1995-06-09,20.2161661428,7021597.7500003465,3736.4476598880
1995-06-12,20.2369477678,7071426.0200003488,3756.6468350520
1995-06-13,20.4437605596,7148479.3000003528,3798.3588099229
1995-06-14,20.4438609055,7171328.9100003541,3794.6250811533
1995-06-15,20.4026087276,7221502.6000003563,3798.7478813628
1995-06-16,20.3820378288,7330521.5000003623,3811.4853489030
1995-06-19,20.4441519084,7378876.7600003649,3845.9486958090
1995-06-20,20.4235810097,7346383.3500003638,3847.2042850330
1995-06-21,20.4443425655,7336806.8100003628,3838.2887301191
1995-06-22,20.5271278898,7462240.0000003697,3885.8492747975
1995-06-23,20.4858757119,7401022.9900003672,3874.8136527704
1995-06-26,20.4652947785,7286280.7000003615,3838.5015755908
1995-06-27,20.4240626698,7343816.2900003642,3830.9514067833
1995-06-28,20.4448342602,7370227.8000003658,3849.4046722386
1995-06-29,20.3209071385,7335561.4100003643,3840.8270804606
1995-06-30,20.4768947585,7389084.8100003656,3841.6244390275
1995-07-03,20.4769951043,7431915.1100003691,3856.0619340474
1995-07-05,20.4978871098,7437090.9100003699,3862.5670233922
1995-07-06,20.6226972750,7573906.8200003775,3915.0914520873
1995-07-07,20.6643709055,7584483.2400003774,3942.1135149700
1995-07-10,20.6644712513,7503302.1800003722,3949.7196668759
1995-07-11,20.6229983125,7500274.0700003728,3934.4763825451
1995-07-12,20.6230986584,7580500.2100003762,3978.3678957861
1995-07-13,20.6231889696,7530441.8400003742,3984.6871451564
1995-07-14,20.5609444404,7506317.5300003737,3974.1707904009
1995-07-17,20.4986698074,7516799.5600003740,3982.1274899304
1995-07-18,20.4571767995,7496477.3600003738,3956.5138419950
1995-07-19,20.3117555972,7493452.0000003735,3895.1160121060
1995-07-20,20.3118559430,7630555.4100003811,3923.6823740548
1995-07-21,20.2287796158,7618319.2600003798,3908.3341306590
1995-07-24,20.3120466001,7626672.2100003799,3937.9817416879
1995-07-25,20.3121469460,7670117.0000003828,3973.7953141519
1995-07-26,20.2706539380,7680060.7600003826,3976.7252565286
1995-07-27,20.3123376031,7697697.4700003825,4006.3995525879
1995-07-28,20.2708445951,7728460.7700003833,3992.1889296284
1995-07-31,20.4277553969,7763211.2400003858,3984.3813704532
1995-08-01,20.3860315935,7702630.4700003825,3956.3579903248
1995-08-02,20.4279560886,7806588.4700003872,3960.0383058940
1995-08-03,20.3653202106,7818270.4700003881,3968.6584088358
1995-08-04,20.3863225965,7797915.0500003872,3962.9221873199
1995-08-07,20.4073350170,7790869.0700003877,3978.4105548577
1995-08-08,20.4283474374,7788503.9900003877,3981.5898697673
1995-08-09,20.3866135995,7790033.8700003875,3974.2647056843
1995-08-10,20.3448897960,7777542.0000003865,3964.4331639936
1995-08-11,20.2613518779,7735515.4900003849,3951.1762812741
1995-08-14,20.2823542638,7791183.5800003866,3976.3176164983
1995-08-15,20.3033666843,7798167.8200003868,3971.9700149373
1995-08-16,20.3243690702,7810617.0300003877,3991.9940303017
1995-08-17,20.3035573414,7794967.9100003866,3992.3669613042
1995-08-18,20.3245697619,7823781.4500003885,4000.3899420118
1995-08-21,20.3455621132,7875390.4600003920,3984.7884435036
1995-08-22,20.3247604190,7875362.3400003919,3996.9531627807
1995-08-23,20.3039486902,7819419.1400003890,3977.3158646572
1995-08-24,20.3876873000,7856924.4200003911,3977.0842410591
1995-08-25,20.4923480190,7971607.4600003967,4004.7792843835
1995-08-28,20.5133504049,7951649.9700003956,4006.2690732663
1995-08-29,20.4925386761,7986608.8300003968,4010.0412580612
1995-08-30,20.5135510966,8070439.7000004007,4016.6780469668
1995-08-31,20.6713549765,8103499.6800004020,4028.3147600870
1995-09-01,20.7345327221,8084022.3400004013,4054.4868831838
1995-09-05,20.7556755922,8103395.1200004015,4095.5202016516
1995-09-06,20.7767983931,8082297.3500004001,4098.9035368681
1995-09-07,20.7348337596,8067720.3500003992,4104.0181327594
1995-09-08,20.7139016158,8110450.4600004014,4124.7821307940
1995-09-11,20.7140019617,8091767.4600004004,4129.6814653863
1995-09-12,20.7771997765,8129769.8600004027,4145.5489822165
1995-09-13,20.7562676327,8206973.6400004067,4153.8025080280
1995-09-14,20.8404778679,8333331.7300004130,4185.4125226294
1995-09-15,20.7985232691,8419968.6100004166,4186.6107236311
1995-09-18,20.7565586356,8393836.6400004178,4173.2557657217
1995-09-19,20.7776914711,8379537.1400004169,4187.8622453910
1995-09-20,20.8198367271,8571398.6100004259,4203.5650114323
1995-09-21,20.7147846593,8490796.8600004222,4161.0748012391
1995-09-22,20.6938625501,8505200.8900004234,4138.1777818340
1995-09-25,20.6939628959,8488160.1100004204,4137.3699464654
1995-09-26,20.6730307521,8507652.5600004215,4137.9122627008
1995-09-27,20.6731310980,8552712.7300004233,4138.9559740166
1995-09-28,20.6732314438,8576629.7900004219,4185.8956880747
1995-09-29,20.8699795471,8571453.1800004225,4179.4384777139
1995-10-02,20.8912227630,8513136.6800004207,4159.9434976979
1995-10-03,20.9124659790,8495228.6900004204,4163.6450380349
1995-10-04,20.9548620996,8501994.5300004203,4155.0971079314
1995-10-05,20.9760752117,8518968.1600004230,4170.5408011540
1995-10-06,20.9761755576,8493380.8300004210,4175.7469704553
1995-10-09,20.9974388427,8493350.5000004210,4143.9358444001
1995-10-10,20.9341005437,8472086.7900004182,4147.2940229669
1995-10-11,20.9553537942,8495778.3700004201,4174.1758446140
1995-10-12,20.9765769410,8522084.9400004223,4204.4611354255
1995-10-13,21.0824418101,8486261.7500004210,4220.9317585925
1995-10-16,21.0613691822,8409855.0900004171,4211.4423645956
1995-10-17,21.0614695280,8515789.2300004233,4238.3857590229
1995-10-18,21.0404370384,8479992.5000004210,4244.0037960522
1995-10-19,21.0616702197,8577482.1300004274,4252.7787831008
1995-10-20,20.9983319207,8549145.8000004254,4225.1413313718
1995-10-23,20.9772793619,8524322.7500004228,4211.6565474003
1995-10-24,21.0408384217,8568618.7800004240,4208.1129725824
1995-10-25,21.0620716031,8543739.1800004225,4169.2192881957
1995-10-26,21.0198761742,8453999.4100004192,4127.7795499368
1995-10-27,21.0199765200,8482712.8100004196,4156.5659863506
1995-10-30,21.0412398051,8555633.8500004224,4182.1426018732
1995-10-31,21.1795464868,8581270.1900004223,4163.6789705469
1995-11-01,21.2221734029,8616422.7500004228,4195.1353582577
1995-11-02,21.2648103535,8685323.3600004259,4239.9834959407
1995-11-03,21.2436373797,8674001.4200004265,4244.9591817664
1995-11-06,21.2437377255,8647081.0400004238,4230.1988040422
1995-11-07,21.2013416049,8614191.2500004228,4204.4989073772
1995-11-08,21.2652217715,8641725.9000004232,4239.7446495121
1995-11-09,21.2227754779,8610584.8200004213,4254.9996986750
1995-11-10,21.2016426425,8565779.0300004184,4247.8594193287
1995-11-13,21.2442494893,8573457.6400004197,4241.7226080538
1995-11-14,21.2230765155,8569140.2900004182,4209.0983835778
1995-11-15,21.2019436800,8660799.4900004249,4232.4876154546
1995-11-16,21.2445505269,8693679.5900004264,4263.1428606243
1995-11-17,21.2659241924,8760589.8800004311,4286.1548536843
1995-11-20,21.2447512186,8729896.5200004280,4263.0807824925
1995-11-21,21.2235882793,8744706.1700004283,4285.4953328515
1995-11-22,21.2236886252,8722813.1700004265,4279.4833865649
1995-11-24,21.2450522561,8744589.0500004292,4289.8700015378
1995-11-27,21.2664359562,8796150.9000004325,4298.5261138636
1995-11-28,21.2665363021,8888479.0700004380,4327.1217985316
1995-11-29,21.2878898984,8905335.4300004393,4343.2557712444
1995-11-30,21.4868355758,8818921.8700004350,4328.4538499199
1995-12-01,21.5296732181,8889441.7500004396,4346.0146212857
1995-12-04,21.5939346989,8991638.5900004432,4394.5941643534
1995-12-05,21.5726513446,8957438.2500004414,4411.1901640232
1995-12-06,21.5513880595,8933221.1700004395,4425.2423962287
1995-12-07,21.5300846361,8904602.9600004386,4397.9839027447
1995-12-08,21.5301849819,8871624.1300004367,4407.5025331813
1995-12-11,21.5516890971,8960308.6800004393,4423.8133974473
1995-12-12,21.5303957082,9000598.0700004436,4410.0143217489
1995-12-13,21.5304960541,9144575.5000004508,4428.1787602686
1995-12-14,21.5305963999,9049439.2500004452,4387.9602103471
1995-12-15,21.5093331148,9121802.4500004482,4375.7344606184
1995-12-18,21.4239086948,8994976.8100004438,4310.9039805907
1995-12-19,21.5095338065,9085793.9500004463,4375.2721686599
1995-12-20,21.5096341523,9027612.4200004451,4353.7747636888
1995-12-21,21.5097445328,9038413.3200004473,4375.1521661401
1995-12-22,21.5526122789,9089899.9900004491,4384.8294153552
1995-12-26,21.5740963248,9095321.4700004514,4398.1318475110
1995-12-27,21.5955803708,9150770.4500004537,4412.8481117369
1995-12-28,21.6384380823,9161718.6900004540,4416.5857045975
1995-12-29,21.7997942051,9183674.0900004562,4422.2466656999
1996-01-02,21.7784004704,9305784.1600004639,4450.3026903099
1996-01-03,21.8000049314,9433240.1700004712,4453.1374232100
1996-01-04,21.7570970470,9343590.7000004649,4426.8361951016
1996-01-05,21.7142092318,9373456.8200004678,4428.9218305140
1996-01-08,21.7358036581,9358425.8100004680,4441.9276705751
1996-01-09,21.7144199580,9245155.4400004614,4375.9852321125
1996-01-10,21.6285239125,9068539.9500004519,4298.9411246321
1996-01-11,21.6286242584,9147403.8600004558,4337.3496221670
1996-01-12,21.6717328345,9149200.6700004581,4329.7681831876
1996-01-15,21.6718432149,9191254.3200004604,4307.6169271822
1996-01-16,21.7364258024,9382399.5800004695,4372.6147155710
1996-01-17,21.8010384936,9353280.6300004683,4364.2989822084
1996-01-18,21.8441470698,9342023.2900004666,4370.4385174518
1996-01-19,21.8442474156,9201859.5800004601,4391.0731886131
1996-01-22,21.7798554852,9091404.4000004549,4402.7020194808
1996-01-23,21.7369476008,9065006.8600004520,4397.8285071234
1996-01-24,21.7800561769,9196417.0800004601,4434.5259950252
1996-01-25,21.6941601314,9120053.9800004568,4420.4380369257
1996-01-26,21.7587627881,9182949.7800004575,4447.6266131652
1996-01-29,21.7158649382,9229750.0200004596,4478.8251606222
1996-01-30,21.7804776295,9276788.7900004610,4508.4571673793
1996-01-31,21.9405392909,9393643.1900004670,4560.8256149849
1996-02-01,21.9190151066,9413336.2900004685,4570.1955919304
1996-02-02,21.8758864613,9390710.6700004674,4553.5445952142
1996-02-05,21.8543923808,9487401.4500004724,4587.7101852517
1996-02-06,21.8760971876,9646755.9100004807,4629.9151059705
1996-02-07,21.8761975335,9765376.5600004867,4653.4845819771
1996-02-08,21.8763079139,9738975.1600004844,4692.0357920403
1996-02-09,21.8980428245,9742835.9700004850,4691.9562916035
1996-02-12,21.9413721614,9886020.8700004891,4735.4818563223
1996-02-13,21.9630870029,9814806.2000004854,4731.2055771300
1996-02-14,21.9199583576,9627308.3600004762,4702.1080967980
1996-02-15,21.8552252513,9463609.7300004680,4679.2154529984
1996-02-16,21.7904720759,9390706.1400004644,4658.3186152804
1996-02-20,21.5960018233,9236665.0200004559,4606.3037658966
1996-02-21,21.5961122038,9372411.0100004636,4663.7774912027
1996-02-22,21.6394315062,9462352.6800004691,4750.8028045682
1996-02-23,21.5963128955,9432039.3600004669,4760.6249972540
1996-02-26,21.5531942848,9262228.9600004591,4699.5946134536
1996-02-27,21.5100556049,9191802.9400004540,4688.6711055309
1996-02-28,21.4669068905,9187174.2100004554,4679.9508998298
1996-02-29,21.5561243835,9148555.2700004522,4649.7691136567
1996-03-01,21.6866040891,9119247.2200004514,4669.7743570575
1996-03-04,21.7518790629,9174842.0600004550,4707.6302957426
1996-03-05,21.6868148154,9267475.2000004593,4741.5171843652
1996-03-06,21.6217003949,9240566.4200004581,4724.9899186777
1996-03-07,21.5783610233,9213735.7800004557,4725.9972754914
1996-03-08,21.2742428632,8909649.5900004413,4584.2508315943
1996-03-11,21.3395278716,8956838.9100004435,4626.8699002861
1996-03-12,21.2961885000,8809914.7600004356,4602.1516799448
1996-03-13,21.2962888459,8811645.2800004352,4627.3825486841
1996-03-14,21.2963891917,8738477.1600004323,4661.6169158437
1996-03-15,21.2095599298,8751553.6600004323,4660.9696035663
1996-03-18,21.2313851517,8957183.9200004414,4753.2868234484
1996-03-19,21.2532204081,9033287.9900004454,4754.7213687719
1996-03-20,21.3185054165,9045902.3300004452,4729.0696160923
1996-03-21,21.3620956527,9075721.5100004468,4718.1461328209
1996-03-22,21.3187061082,9052999.7900004443,4733.3748667229
1996-03-25,21.3840212204,9062925.7600004449,4730.9429421986
1996-03-26,21.3841215662,9098238.8000004478,4752.6853009575
1996-03-27,21.2973023389,9043616.8700004425,4735.4180156227
1996-03-28,21.2104630425,8984801.0600004420,4742.1228482743
1996-03-29,21.3941260472,8965002.4100004397,4718.7070422980
1996-04-01,21.4379270097,9160407.4500004482,4770.0889202971
1996-04-02,21.4817681105,9166787.0200004503,4780.7631173151
1996-04-03,21.4599930616,9176837.7400004510,4784.4393037918
1996-04-04,21.4163927908,9070353.6500004455,4788.5149275794
1996-04-08,21.1324040076,8814537.2900004312,4703.5972077701
1996-04-09,21.1761949355,8811861.4400004316,4701.6269712476
1996-04-10,21.1326046993,8847077.4200004339,4635.5297842604
1996-04-11,21.0671390684,8798386.9000004325,4611.9373578951
1996-04-12,21.2420519153,8903936.1200004350,4645.9548737471
1996-04-15,21.2858729469,8978697.3800004404,4698.9056774591
1996-04-16,21.2859732927,9001112.0600004420,4717.2810817891
1996-04-17,21.2423529528,9052386.2500004433,4693.9674492811
1996-04-18,21.1987627166,9062311.5400004424,4698.1309980866
1996-04-19,21.2425536445,9121184.2000004463,4704.3000039570
1996-04-22,21.2863847107,9189560.5100004487,4724.5937538267
1996-04-23,21.2646397655,9178500.2200004496,4760.9786139643
1996-04-24,21.2428546820,9154603.3400004487,4762.9028819784
1996-04-25,21.2429550279,9260764.0400004517,4777.8631016145
1996-04-26,21.2649408031,9236652.9800004512,4780.7546064544
1996-04-29,21.2213304977,9243085.6500004511,4784.9597913027
1996-04-30,21.2917331444,9223642.1600004490,4780.9566916345
1996-05-01,21.2698376804,9211618.4800004493,4781.9190536661
1996-05-02,21.1161580149,8996033.7100004405,4707.2870202520
1996-05-03,21.0723169141,9031985.7200004403,4702.6983536456
1996-05-06,21.0943729314,9023824.6700004395,4688.0432985932
1996-05-07,21.0944732773,8965137.5800004359,4668.4806322751
1996-05-08,21.1385150698,9059239.5100004394,4714.7568443158
1996-05-09,21.1386154156,9120809.9800004438,4730.7643928456
1996-05-10,21.2266287585,9233875.4500004482,4780.8063803435
1996-05-13,21.2486948104,9304943.3200004529,4838.5828667316
1996-05-14,21.3147324126,9357948.2600004561,4861.2666462441
1996-05-15,21.3367884299,9342006.3300004564,4855.7599961059
1996-05-16,21.2709515194,9355051.7700004559,4835.3161752954
1996-05-17,21.3150334502,9313856.1300004553,4866.2772074940
1996-05-20,21.3370995021,9293332.3800004534,4891.7310040860
1996-05-21,21.3152341419,9362999.1900004558,4892.7692243250
1996-05-22,21.3373001938,9408844.4400004577,4931.1969128956
1996-05-23,21.2934590930,9326013.0100004543,4910.8517589063
1996-05-24,21.3155452140,9398722.6100004576,4917.8111162121
1996-05-28,21.3156455599,9374252.3600004558,4880.5549867527
1996-05-29,21.2278429432,9347033.5500004552,4847.0683982363
1996-05-30,21.2059675485,9268485.0800004508,4864.4063588431
1996-05-31,21.2568729969,9223036.4100004490,4851.1694868150
1996-06-03,21.2348972563,9104026.3000004441,4836.2050086672
1996-06-04,21.2570736886,9132216.2600004431,4880.8607183161
1996-06-05,21.3013763803,9280125.5500004515,4919.8464075106
1996-06-06,21.3677752277,9190075.1900004465,4878.4827000183
1996-06-07,21.1689800691,9176257.2600004449,4864.8196625092
1996-06-10,21.1470043285,9187235.9900004454,4851.9839841970
1996-06-11,21.1250185533,9172503.6000004429,4850.3613248167
1996-06-12,21.1030227435,9103677.0700004399,4839.9904496976
1996-06-13,21.1252192450,9120941.5400004406,4830.8369542904
1996-06-14,21.1694918329,9104491.2700004410,4809.5925948956
1996-06-17,21.2137945246,9116294.5900004432,4806.5302380704
1996-06-18,21.2138948704,9073415.4500004407,4792.2210037552
1996-06-19,21.1697928704,9021664.5800004378,4788.7702102610
1996-06-20,21.1698932163,9123577.1700004414,4771.2355384572
1996-06-21,21.1699935621,9192883.7700004447,4795.7449129999
1996-06-24,21.1922201674,9205720.9700004477,4811.7544521221
1996-06-25,21.2365128245,9112710.3200004417,4800.0807250775
1996-06-26,21.2366131703,9084428.3700004388,4772.7491589827
1996-06-27,21.3030019831,9193409.0600004457,4812.6117811347
1996-06-28,21.5319711380,9274278.2300004493,4834.2389505397
1996-07-01,21.5320815184,9297430.8000004515,4882.1891398008
1996-07-02,21.4655221178,9228596.6100004464,4877.2778123519
1996-07-03,21.4878289997,9260863.7400004473,4865.2929674352
1996-07-05,21.1990737888,9089504.6900004372,4754.4863124805
1996-07-08,21.2213907052,8950402.8000004310,4717.7357688221
1996-07-09,21.2659342270,9002283.1700004339,4745.1687257065
1996-07-10,21.3326842848,9011253.3000004366,4745.1436984760
1996-07-11,21.3550212704,8902184.9600004312,4683.3743920111
1996-07-12,21.3995647922,8957346.7100004330,4693.6070473010
1996-07-15,21.3552319967,8678741.2400004193,4589.0428898995
1996-07-16,21.4220121583,8676974.4900004193,4569.7591222067
1996-07-17,21.4221125041,8689958.9600004219,4600.0944243395
1996-07-18,21.5333057378,8696879.9000004213,4664.1714620881
1996-07-19,21.4667563717,8623795.0400004163,4623.3488567548
1996-07-22,21.4224235762,8450425.9700004086,4589.6846741232
1996-07-23,21.4447204236,8309273.6700004013,4548.2496319366
1996-07-24,21.4003775935,8335002.7400004035,4543.0626844851
1996-07-25,21.4004779394,8381648.9900004053,4587.2198154645
1996-07-26,21.4228249596,8410116.6600004062,4613.8577679811
1996-07-29,21.3340088500,8344487.7200004030,4588.1547344384
1996-07-30,21.4007890115,8354471.3000004031,4618.9318741150
1996-07-31,21.5886264035,8486442.1100004092,4646.8503752950
1996-08-01,21.7451859949,8655292.0000004191,4721.6039950748
1996-08-02,21.8793483931,8793745.7600004263,4819.9259322502
1996-08-05,21.8571017187,8806904.9700004272,4802.3000629686
1996-08-06,21.8349052172,8814799.7300004270,4808.5269500873
1996-08-07,21.8350055630,8794494.2100004256,4819.0657375242
1996-08-08,21.8127388195,8702120.6100004204,4825.8629201017
1996-08-09,21.8128391653,8699478.9000004213,4821.5051313917
1996-08-12,21.9023476613,8774263.3500004243,4848.4589101784
1996-08-13,21.8130498916,8667186.0000004191,4810.0725679978
1996-08-14,21.8131502374,8649820.6700004190,4831.7990205064
1996-08-15,21.7685465082,8653249.7100004200,4835.4533104674
1996-08-16,21.8133609637,8678313.2300004195,4865.6931689363
1996-08-19,21.7911142893,8658322.1100004166,4884.4093158360
1996-08-20,21.7912146352,8610670.4200004153,4886.6207653117
1996-08-21,21.7689579262,8614945.0000004154,4884.6502206480
1996-08-22,21.7690582720,8656265.9700004179,4917.0637504780
1996-08-23,21.6797805715,8632863.1400004160,4884.0389115917
1996-08-26,21.5904828017,8575855.4100004137,4860.4144138874
1996-08-27,21.6129100986,8539806.1900004111,4875.3401155431
1996-08-28,21.5906834934,8485120.9300004095,4867.6722676006
1996-08-29,21.5237227093,8422300.7300004065,4821.5799480819
1996-08-30,21.5553115822,8372579.0800004043,4792.3602774274
1996-09-03,21.6003467985,8318964.6700004013,4812.5829452786
1996-09-04,21.5555223084,8308952.2000004016,4814.8675844587
1996-09-05,21.5106576800,8208384.2000003969,4772.7976665747
1996-09-06,21.5557230001,8263351.0600003991,4816.2887256388
1996-09-09,21.6232356864,8369918.7800004045,4870.1042106133
1996-09-10,21.5783810925,8353986.0400004033,4856.4862541658
1996-09-11,21.5784814384,8458381.0300004072,4886.2110915493
1996-09-12,21.6235467585,8539551.2800004128,4905.5057058132
1996-09-13,21.7809893933,8658220.5400004201,4965.9879926488
1996-09-16,21.7810897391,8736113.6100004241,4993.0967541474
1996-09-17,21.6913103093,8653962.9400004204,4973.0701010941
1996-09-18,21.6914106552,8655662.8200004213,4958.0590443183
1996-09-19,21.6465159230,8651304.0800004210,4951.9826225612
1996-09-20,21.6691439116,8725674.4000004251,4979.9920315663
1996-09-23,21.6917217273,8730006.0700004250,4976.3922394628
1996-09-24,21.7367469091,8485534.7200004123,4979.7892376614
1996-09-25,21.8043298374,8458350.7100004107,4974.6119720073
1996-09-26,21.8718525583,8457474.6600004099,4971.0766245602
1996-09-27,21.8494754343,8427843.3000004087,4976.2502048452
1996-09-30,21.9241829178,8507034.9200004116,4987.6422353421
1996-10-01,22.0146848377,8545286.2000004128,5009.6679977510
1996-10-02,22.0600010224,8717870.4600004219,5045.9551093283
1996-10-03,22.0374834142,8655942.4500004184,5031.3306218857
1996-10-04,22.1732212422,8754589.2800004240,5092.6622075736
1996-10-07,22.1281258183,8800957.3300004285,5109.5614983283
1996-10-08,22.1282261642,8719957.0900004245,5096.7508903864
1996-10-09,22.0831407749,8653654.2800004203,5068.6620672240
1996-10-10,22.0154173624,8580932.6700004172,5053.1855631235
1996-10-11,22.0833515011,8602354.3600004185,5086.0931481098
1996-10-14,22.0834618816,8590280.3400004189,5112.3935565626
1996-10-15,22.0835622274,8531835.7600004151,5100.0704280431
1996-10-16,22.0610546538,8727184.3200004250,5101.8153085600
1996-10-17,22.1289687234,8676535.4800004214,5122.6177256430
1996-10-18,22.1516870233,8723357.7900004219,5159.8000552783
1996-10-21,22.1291794497,8705879.9200004227,5170.0889709936
1996-10-22,22.0840940604,8661448.8400004208,5139.0560371209
1996-10-23,22.1067822566,8594724.7500004172,5141.9009571700
1996-10-24,22.0843047867,8494135.7700004112,5110.2766140015
1996-10-25,22.1296009023,8532329.0500004143,5116.2579988410
1996-10-28,22.1070933287,8532298.5800004136,5094.2165766949
1996-10-29,22.2654190070,8531414.8700004127,5136.5260065925
1996-10-30,22.2655193528,8470811.3600004110,5143.2725369150
1996-10-31,22.4110910738,8475016.5100004114,5167.8158562954
1996-11-01,22.4111914197,8519903.8300004136,5154.4708821617
1996-11-04,22.4113018001,8508797.5300004110,5176.9312469584
1996-11-05,22.4796172531,8596407.7500004172,5216.7522700447
1996-11-06,22.4797276336,8631622.3200004194,5276.0661223211
1996-11-07,22.5252846484,8657486.3600004204,5293.3516619422
1996-11-08,22.5026666943,8684293.6500004232,5315.5600350056
1996-11-11,22.5027670402,8728552.5300004240,5316.0513230536
1996-11-12,22.5710724586,8778274.1100004259,5315.9693389986
1996-11-13,22.5711728044,8737862.7000004239,5320.9334695282
1996-11-14,22.6167498884,8762297.5100004263,5355.7164390043
1996-11-15,22.5941118652,8761389.9800004270,5372.8818220350
1996-11-18,22.5714939112,8728065.4100004248,5383.1076119382
1996-11-19,22.5943326261,8732398.2700004242,5434.2929451366
1996-11-20,22.6398996754,8704423.4100004230,5450.1506384244
1996-11-21,22.6172817214,8770545.9400004260,5434.7249159983
1996-11-22,22.6173921018,8785424.5500004292,5496.0462775602
1996-11-25,22.6175024823,8864461.9900004324,5566.3847327334
1996-11-26,22.6176128627,8899001.7300004344,5553.2325995430
1996-11-27,22.6177132085,8901639.6500004344,5553.8860130166
1996-11-29,22.8075073446,8938994.7500004359,5572.8931623291
1996-12-02,22.8076177250,8937175.0200004354,5573.0415446560
1996-12-03,22.8077281055,8812916.3700004295,5523.9189581396
1996-12-04,22.7621008486,8878981.7700004317,5496.7970513362
1996-12-05,22.6708061965,8921569.1700004339,5489.5560467854
1996-12-06,22.6252090434,8819831.4200004283,5461.5523876956
1996-12-09,22.6938857414,8876246.8400004301,5515.2147572939
1996-12-10,22.6711273032,8822070.0400004275,5498.9683191958
1996-12-11,22.5341150829,8711762.6500004232,5433.6038304202
1996-12-12,22.5113767139,8688209.7800004203,5347.2090787749
1996-12-13,22.5800734811,8735095.0800004229,5351.4306752250
1996-12-16,22.5115974748,8683526.8300004210,5316.1784128217
1996-12-17,22.4888390365,8641814.8800004199,5368.7688145536
1996-12-18,22.4432318488,8614994.3900004178,5403.4032661207
1996-12-19,22.5576261150,8689914.0800004210,5500.2139431325
1996-12-20,22.5577264609,8743760.5100004226,5527.4588599141
1996-12-23,22.5578368413,8811056.2400004268,5515.1961517266
1996-12-24,22.5579472217,8979315.9400004335,5540.1629002938
1996-12-26,22.5580475676,9164257.7800004426,5575.3554819041
1996-12-27,22.6038855507,9412576.4400004558,5575.9026790965
1996-12-30,22.6039959312,9296768.1300004516,5575.1225949269
1996-12-31,22.6155758420,9198189.1900004447,5484.8089339597
1997-01-02,22.5007701578,9262543.6600004490,5452.0628950935
