Date,SPMOSIM
1995-12-11,336401.9300000000
1995-12-12,334588.1600000000
1995-12-13,335836.7500000000
1995-12-14,331879.9900000000
1995-12-15,329448.4200000000
1995-12-18,323681.4500000000
1995-12-19,328211.4900000000
1995-12-20,322987.6500000000
1995-12-21,326677.0300000000
1995-12-22,327857.8300000000
1995-12-26,330500.0000000000
1995-12-27,328723.0400000000
1995-12-28,327688.5400000000
1995-12-29,328392.5400000000
1996-01-02,328745.5000000000
1996-01-03,325873.8000000000
1996-01-04,323557.6200000000
1996-01-05,322506.3900000000
1996-01-08,324700.2100000000
1996-01-09,317724.8600000000
1996-01-10,312572.4800000000
1996-01-11,316387.0500000000
1996-01-12,315625.4300000000
1996-01-15,312349.2500000000
1996-01-16,319318.6600000000
1996-01-17,317565.5000000000
1996-01-18,321746.8900000000
1996-01-19,325937.6700000000
1996-01-22,327404.9700000000
1996-01-23,327912.1000000000
1996-01-24,335057.9300000000
1996-01-25,331572.2900000000
1996-01-26,335343.8600000000
1996-01-29,336926.1300000000
1996-01-30,342060.3200000000
1996-01-31,344935.0200000000
1996-02-01,346659.8900000000
1996-02-02,345791.4900000000
1996-02-05,351229.9500000000
1996-02-06,352846.3100000000
1996-02-07,355142.2800000000
1996-02-08,358913.5600000000
1996-02-09,358858.3800000000
1996-02-12,360884.1000000000
1996-02-13,359503.9700000000
1996-02-14,358067.3400000000
1996-02-15,356523.3100000000
1996-02-16,355792.8600000000
1996-02-20,352686.0600000000
1996-02-21,358253.6700000000
1996-02-22,366406.4100000000
1996-02-23,367049.6300000000
1996-02-26,361198.6300000000
1996-02-27,359967.5500000000
1996-02-28,359663.2000000000
1996-02-29,355899.8600000000
1996-03-01,354598.2400000000
1996-03-04,357780.3900000000
1996-03-05,361553.5300000000
1996-03-06,356264.2300000000
1996-03-07,358641.3900000000
1996-03-08,348053.6500000000
1996-03-11,352976.3100000000
1996-03-12,350206.2800000000
1996-03-13,350860.7600000000
1996-03-14,351584.5000000000
1996-03-15,355283.0000000000
1996-03-18,360109.7500000000
1996-03-19,358431.5400000000
1996-03-20,360717.1800000000
1996-03-21,361445.9600000000
1996-03-22,362436.9500000000
1996-03-25,361367.5400000000
1996-03-26,363078.3500000000
1996-03-27,360250.3600000000
1996-03-28,360259.2600000000
1996-03-29,358972.7900000000
1996-04-01,364885.0600000000
1996-04-02,366138.6900000000
1996-04-03,366689.3300000000
1996-04-04,366410.5200000000
1996-04-08,358333.4400000000
1996-04-09,355233.3900000000
1996-04-10,346108.5900000000
1996-04-11,345001.3400000000
1996-04-12,350300.1600000000
1996-04-15,352404.4100000000
1996-04-16,353052.2800000000
1996-04-17,351309.6500000000
1996-04-18,353610.3400000000
1996-04-19,353854.4700000000
1996-04-22,354801.5400000000
1996-04-23,355923.3300000000
1996-04-24,353767.6200000000
1996-04-25,354409.5200000000
1996-04-26,355638.4200000000
1996-04-29,356545.5300000000
1996-04-30,357663.5000000000
1996-05-01,358571.0900000000
1996-05-02,350711.5000000000
1996-05-03,348764.7900000000
1996-05-06,347270.0900000000
1996-05-07,347025.2400000000
1996-05-08,352037.3300000000
1996-05-09,351583.9400000000
1996-05-10,357045.8500000000
1996-05-13,361945.7900000000
1996-05-14,364469.4800000000
1996-05-15,364865.7100000000
1996-05-16,366788.3100000000
1996-05-17,370709.3800000000
1996-05-20,373695.5000000000
1996-05-21,372948.8000000000
1996-05-22,376577.0800000000
1996-05-23,377275.6900000000
1996-05-24,379319.5100000000
1996-05-28,373689.2300000000
1996-05-29,371972.6600000000
1996-05-30,375147.3700000000
1996-05-31,373825.9700000000
1996-06-03,374299.6800000000
1996-06-04,378183.1300000000
1996-06-05,382874.9600000000
1996-06-06,381051.0900000000
1996-06-07,380509.8200000000
1996-06-10,380180.9700000000
1996-06-11,378332.9600000000
1996-06-12,377345.9600000000
1996-06-13,378092.8100000000
1996-06-14,377648.3100000000
1996-06-17,376559.6300000000
1996-06-18,374331.7700000000
1996-06-19,374462.2000000000
1996-06-20,373870.1300000000
1996-06-21,377648.5600000000
1996-06-24,379025.2100000000
1996-06-25,380995.3500000000
1996-06-26,379347.4800000000
1996-06-27,382152.6200000000
1996-06-28,382625.9300000000
1996-07-01,386699.3100000000
1996-07-02,385698.5500000000
1996-07-03,384687.5200000000
1996-07-05,375096.8000000000
1996-07-08,371475.5200000000
1996-07-09,372817.4300000000
1996-07-10,374462.3200000000
1996-07-11,368461.8400000000
1996-07-12,368730.3600000000
1996-07-15,358909.7800000000
1996-07-16,358059.7500000000
1996-07-17,361834.1700000000
1996-07-18,370775.8100000000
1996-07-19,367005.9400000000
1996-07-22,365211.7600000000
1996-07-23,360750.4300000000
1996-07-24,360912.8800000000
1996-07-25,362962.3000000000
1996-07-26,366144.7100000000
1996-07-29,362622.9000000000
1996-07-30,366002.6700000000
1996-07-31,368673.6700000000
1996-08-01,376124.9300000000
1996-08-02,384653.9100000000
1996-08-05,382108.9400000000
1996-08-06,384235.1600000000
1996-08-07,385056.2700000000
1996-08-08,384034.5400000000
1996-08-09,382902.7100000000
1996-08-12,385047.6000000000
1996-08-13,382768.3000000000
1996-08-14,383452.5400000000
1996-08-15,384137.8500000000
1996-08-16,384903.0800000000
1996-08-19,385571.7600000000
1996-08-20,384370.8200000000
1996-08-21,384010.3200000000
1996-08-22,386984.2400000000
1996-08-23,384996.9300000000
1996-08-26,383266.1800000000
1996-08-27,385124.0300000000
1996-08-28,383666.1400000000
1996-08-29,378794.6000000000
1996-08-30,374104.2200000000
1996-09-03,375394.3700000000
1996-09-04,376587.7100000000
1996-09-05,373370.1700000000
1996-09-06,377997.8200000000
1996-09-09,383669.8100000000
1996-09-10,384798.8800000000
1996-09-11,386739.0500000000
1996-09-12,389435.8400000000
1996-09-13,395024.1600000000
1996-09-16,396767.4700000000
1996-09-17,395296.0600000000
1996-09-18,394203.6700000000
1996-09-19,395415.1100000000
1996-09-20,397703.8600000000
1996-09-23,398195.7300000000
1996-09-24,398900.6300000000
1996-09-25,400326.1200000000
1996-09-26,402247.6700000000
1996-09-27,401811.8700000000
1996-09-30,402015.0600000000
1996-10-01,403438.5100000000
1996-10-02,405841.9700000000
1996-10-03,405986.4700000000
1996-10-04,412549.1800000000
1996-10-07,413017.9900000000
1996-10-08,411398.9600000000
1996-10-09,409088.7500000000
1996-10-10,407141.8600000000
1996-10-11,411396.2000000000
1996-10-14,413681.5400000000
1996-10-15,413134.8000000000
1996-10-16,411983.2500000000
1996-10-17,415761.6400000000
1996-10-18,418025.1800000000
1996-10-21,417786.1300000000
1996-10-22,416798.8300000000
1996-10-23,417905.0200000000
1996-10-24,415812.9700000000
1996-10-25,413951.8700000000
1996-10-28,411401.9000000000
1996-10-29,415899.9300000000
1996-10-30,416084.0700000000
1996-10-31,418842.9400000000
1996-11-01,416955.7900000000
1996-11-04,419070.0200000000
1996-11-05,423793.4300000000
1996-11-06,431506.2200000000
1996-11-07,433347.3800000000
1996-11-08,435121.7600000000
1996-11-11,434675.4100000000
1996-11-12,431839.2200000000
1996-11-13,434401.6900000000
1996-11-14,437300.7600000000
1996-11-15,437878.9300000000
1996-11-18,436698.1400000000
1996-11-19,437949.0200000000
1996-11-20,439181.7900000000
1996-11-21,437488.8000000000
1996-11-22,439534.5500000000
1996-11-25,446387.7300000000
1996-11-26,444442.3500000000
1996-11-27,444002.8500000000
1996-11-29,444919.6900000000
1996-12-02,442611.8200000000
1996-12-03,434705.2300000000
1996-12-04,432510.5500000000
1996-12-05,430598.1600000000
1996-12-06,429967.4400000000
1996-12-09,436739.2700000000
1996-12-10,435979.9600000000
1996-12-11,432295.0400000000
1996-12-12,424634.9900000000
1996-12-13,424256.5100000000
1996-12-16,420370.2100000000
1996-12-17,423767.5400000000
1996-12-18,426342.9000000000
1996-12-19,438796.0100000000
1996-12-20,441156.4700000000
1996-12-23,439912.4400000000
1996-12-24,442150.0900000000
1996-12-26,443973.1500000000
1996-12-27,444166.3300000000
1996-12-30,442885.3000000000
1996-12-31,434220.6100000000
1997-01-02,430928.0100000000
1997-01-03,438153.5100000000
1997-01-06,438101.2600000000
1997-01-07,441687.6400000000
1997-01-08,438875.7100000000
1997-01-09,442967.7100000000
1997-01-10,444185.3300000000
1997-01-13,444856.6100000000
1997-01-14,452128.9700000000
1997-01-15,451323.3200000000
1997-01-16,453424.1100000000
1997-01-17,459458.2200000000
1997-01-20,461209.2300000000
1997-01-21,465020.7500000000
1997-01-22,469436.1300000000
1997-01-23,462993.1400000000
1997-01-24,457326.5000000000
1997-01-27,453302.7200000000
1997-01-28,454010.9800000000
1997-01-29,459366.3700000000
1997-01-30,467775.1700000000
1997-01-31,469191.5700000000
1997-02-03,472130.0700000000
1997-02-04,472722.6800000000
1997-02-05,466479.7700000000
1997-02-06,469421.0200000000
1997-02-07,475560.1400000000
1997-02-10,473001.9400000000
1997-02-11,475727.2800000000
1997-02-12,484423.1800000000
1997-02-13,492148.3900000000
1997-02-14,489726.7200000000
1997-02-18,497105.3800000000
1997-02-19,495220.6800000000
1997-02-20,487577.0100000000
1997-02-21,486646.2700000000
1997-02-24,492770.4600000000
1997-02-25,492020.9800000000
1997-02-26,487160.4200000000
1997-02-27,482037.7500000000
1997-02-28,477061.6000000000
1997-03-03,479954.5800000000
1997-03-04,475477.3000000000
1997-03-05,484049.3400000000
1997-03-06,482276.7100000000
1997-03-07,487626.2200000000
1997-03-10,494007.7300000000
1997-03-11,492322.7400000000
1997-03-12,486246.8900000000
1997-03-13,473835.4200000000
1997-03-14,474242.1000000000
1997-03-17,477743.2600000000
1997-03-18,473653.9400000000
1997-03-19,473552.1700000000
1997-03-20,469860.5800000000
1997-03-21,470729.0200000000
1997-03-24,473890.7500000000
1997-03-25,473582.8500000000
1997-03-26,475478.4600000000
1997-03-27,464809.6300000000
1997-03-31,452441.4000000000
1997-04-01,457510.7400000000
1997-04-02,450551.1900000000
1997-04-03,454163.7800000000
1997-04-04,461134.4900000000
1997-04-07,463088.0700000000
1997-04-08,468975.5300000000
1997-04-09,465880.8600000000
1997-04-10,460722.6800000000
1997-04-11,445086.0300000000
1997-04-14,451694.3500000000
1997-04-15,458129.9400000000
1997-04-16,462395.9000000000
1997-04-17,462200.4800000000
1997-04-18,466217.5700000000
1997-04-21,463696.0600000000
1997-04-22,476379.0900000000
1997-04-23,477643.9100000000
1997-04-24,475310.8600000000
1997-04-25,472000.3000000000
1997-04-28,478331.7900000000
1997-04-29,493967.0400000000
1997-04-30,499727.7900000000
1997-05-01,497527.3200000000
1997-05-02,508215.3600000000
1997-05-05,517209.6000000000
1997-05-06,515185.0400000000
1997-05-07,506087.1400000000
1997-05-08,509165.0200000000
1997-05-09,513564.0600000000
1997-05-12,521230.7600000000
1997-05-13,516429.5500000000
1997-05-14,518823.9000000000
1997-05-15,524171.7200000000
1997-05-16,514474.2000000000
1997-05-19,515977.0500000000
1997-05-20,526100.1400000000
1997-05-21,524359.5600000001
1997-05-22,522022.2800000000
1997-05-23,529240.3000000000
1997-05-27,532238.6200000000
1997-05-28,529833.5699999999
1997-05-29,526078.0100000000
1997-05-30,526833.8500000000
1997-06-02,524113.2300000000
1997-06-03,522446.7500000000
1997-06-04,518388.4500000000
1997-06-05,521229.1200000000
1997-06-06,533082.9000000000
1997-06-09,536882.3900000000
1997-06-10,537706.0300000000
1997-06-11,540811.3199999999
1997-06-12,547972.2300000000
1997-06-13,555471.8900000000
1997-06-16,558079.6300000000
1997-06-17,560439.0900000000
1997-06-18,555715.9600000000
1997-06-19,560943.7300000000
1997-06-20,561807.6899999999
1997-06-23,549068.5200000000
1997-06-24,561842.3700000000
1997-06-25,555944.6500000000
1997-06-26,551044.8400000000
1997-06-27,552715.1000000000
1997-06-30,548624.0900000000
1997-07-01,552795.6500000000
1997-07-02,565210.2800000000
1997-07-03,573425.8800000000
1997-07-07,572203.9900000000
1997-07-08,577752.7400000000
1997-07-09,572663.2200000000
1997-07-10,576056.9900000000
1997-07-11,579768.6000000000
1997-07-14,585104.4200000000
1997-07-15,591008.0400000000
1997-07-16,606802.7900000000
1997-07-17,603595.4500000000
1997-07-18,589156.4300000001
1997-07-21,586229.8900000000
1997-07-22,602021.7800000000
1997-07-23,603801.7000000000
1997-07-24,605430.9500000000
1997-07-25,603031.2000000000
1997-07-28,598182.5200000000
1997-07-29,603469.3600000000
1997-07-30,609699.8700000000
1997-07-31,613164.2100000000
1997-08-01,609010.0200000000
1997-08-04,610788.4200000000
1997-08-05,612536.1899999999
1997-08-06,616979.0000000000
1997-08-07,610419.3000000000
1997-08-08,595774.5000000000
1997-08-11,593714.9500000000
1997-08-12,585056.7100000000
1997-08-13,585120.8700000000
1997-08-14,587506.5100000000
1997-08-15,569253.1200000000
1997-08-18,578573.9100000000
1997-08-19,590459.8900000000
1997-08-20,601929.5900000000
1997-08-21,590742.4200000000
1997-08-22,587724.9100000000
1997-08-25,582985.9600000000
1997-08-26,576840.7100000000
1997-08-27,576723.6800000001
1997-08-28,570231.3300000000
1997-08-29,568601.7800000000
1997-09-02,589013.7300000000
1997-09-03,587131.1899999999
1997-09-04,590470.1000000000
1997-09-05,589013.8199999999
1997-09-08,591589.7700000000
1997-09-09,593433.9900000000
1997-09-10,581773.7600000000
1997-09-11,578256.9500000000
1997-09-12,585456.0400000000
1997-09-15,579545.1700000000
1997-09-16,599102.9800000000
1997-09-17,600436.8600000000
1997-09-18,600349.6600000000
1997-09-19,604061.4100000000
1997-09-22,608654.2600000000
1997-09-23,606963.9700000000
1997-09-24,598819.5600000001
1997-09-25,591936.7600000000
1997-09-26,598661.6700000000
1997-09-29,605202.3700000000
1997-09-30,598400.8300000000
1997-10-01,603196.0900000000
1997-10-02,607117.8199999999
1997-10-03,612200.0500000000
1997-10-06,616952.7200000000
1997-10-07,627086.5400000000
1997-10-08,621646.2400000000
1997-10-09,620407.5300000000
1997-10-10,616327.9399999999
1997-10-13,616531.4399999999
1997-10-14,615803.0100000000
1997-10-15,609471.7400000000
1997-10-16,603749.4900000000
1997-10-17,593237.9200000000
1997-10-20,601272.9399999999
1997-10-21,614324.6500000000
1997-10-22,611860.4100000000
1997-10-23,600312.8100000001
1997-10-24,592824.2600000000
1997-10-27,548507.6500000000
1997-10-28,584310.0300000000
1997-10-29,577512.3300000000
1997-10-30,563342.5100000000
1997-10-31,570350.6500000000
1997-11-03,586727.1000000000
1997-11-04,589547.4200000000
1997-11-05,592168.1899999999
1997-11-06,587652.1300000000
1997-11-07,581216.2900000000
1997-11-10,573819.7000000000
1997-11-11,574608.1400000000
1997-11-12,560660.2400000000
1997-11-13,571490.9100000000
1997-11-14,579752.1300000000
1997-11-17,592389.6899999999
1997-11-18,584698.0500000000
1997-11-19,589351.5600000001
1997-11-20,600846.8300000000
1997-11-21,601910.0500000000
1997-11-24,589146.8300000000
1997-11-25,593488.3400000000
1997-11-26,595388.8000000000
1997-11-28,598091.3199999999
1997-12-01,611879.0300000000
1997-12-02,609641.5500000000
1997-12-03,611901.4200000000
1997-12-04,609410.8800000000
1997-12-05,616152.4300000001
1997-12-08,619074.4000000000
1997-12-09,612910.9100000000
1997-12-10,604553.2600000000
1997-12-11,592492.4100000000
1997-12-12,588681.1800000001
1997-12-15,593650.7700000000
1997-12-16,599042.6899999999
1997-12-17,595446.5300000000
1997-12-18,586473.3000000000
1997-12-19,580498.1000000000
1997-12-22,584669.0100000000
1997-12-23,574412.3000000000
1997-12-24,568783.9800000000
1997-12-26,572634.9300000001
1997-12-29,585836.2600000000
1997-12-30,598499.5000000000
1997-12-31,597997.6400000000
1998-01-02,603067.1700000000
1998-01-05,609509.5500000000
1998-01-06,603037.3400000000
1998-01-07,596557.2200000000
1998-01-08,591860.9200000000
1998-01-09,571842.0800000000
1998-01-12,580352.9600000000
1998-01-13,589105.4300000001
1998-01-14,591436.6899999999
1998-01-15,587829.5200000000
1998-01-16,593835.7100000000
1998-01-20,607181.9600000000
1998-01-21,602965.3199999999
1998-01-22,596630.9700000000
1998-01-23,594526.6700000000
1998-01-26,595042.1600000000
1998-01-27,605927.3199999999
1998-01-28,613514.9200000000
1998-01-29,618401.2100000000
1998-01-30,615733.0600000001
1998-02-02,632056.1300000000
1998-02-03,637445.3100000001
1998-02-04,640239.0600000001
1998-02-05,637055.0500000000
1998-02-06,643243.2900000000
1998-02-09,641018.9100000000
1998-02-10,647221.8000000000
1998-02-11,649673.5400000000
1998-02-12,650925.2200000000
1998-02-13,647308.9300000001
1998-02-17,645487.5000000000
1998-02-18,652360.0600000001
1998-02-19,653816.6700000000
1998-02-20,657847.0400000000
1998-02-23,666688.6100000000
1998-02-24,662151.7700000000
1998-02-25,672476.4800000000
1998-02-26,674502.3900000000
1998-02-27,673177.7300000000
1998-03-02,667027.1700000000
1998-03-03,667487.9399999999
1998-03-04,664276.5699999999
1998-03-05,650205.5600000001
1998-03-06,665824.4100000000
1998-03-09,659196.8100000001
1998-03-10,668026.3900000000
1998-03-11,670494.0699999999
1998-03-12,672993.0800000000
1998-03-13,671923.1300000000
1998-03-16,679832.5400000000
1998-03-17,681144.0699999999
1998-03-18,685263.5600000001
1998-03-19,687918.0800000000
1998-03-20,689334.8700000000
1998-03-23,686283.5400000000
1998-03-24,694943.6200000000
1998-03-25,691187.1700000000
1998-03-26,691368.2200000000
1998-03-27,689442.0900000000
1998-03-30,689387.4500000000
1998-03-31,697567.1700000000
1998-04-01,700386.1100000000
1998-04-02,707917.0800000000
1998-04-03,713215.9500000000
1998-04-06,707712.2900000000
1998-04-07,703012.0800000000
1998-04-08,699481.9700000000
1998-04-09,706964.5300000000
1998-04-13,706706.8400000000
1998-04-14,711436.2900000000
1998-04-15,713443.1600000000
1998-04-16,707798.9900000000
1998-04-17,717577.1000000000
1998-04-20,722264.5200000000
1998-04-21,725648.2700000000
1998-04-22,727320.9500000000
1998-04-23,719030.7800000000
1998-04-24,712363.7800000000
1998-04-27,696191.1100000000
1998-04-28,697239.2200000000
1998-04-29,704197.4200000000
1998-04-30,719570.9200000000
1998-05-01,722846.4900000000
1998-05-04,724748.5500000000
1998-05-05,720148.1700000000
1998-05-06,712437.7400000000
1998-05-07,706044.4700000000
1998-05-08,716354.5100000000
1998-05-11,715929.6700000000
1998-05-12,721790.5900000000
1998-05-13,727351.1300000000
1998-05-14,725264.9800000000
1998-05-15,717071.2900000000
1998-05-18,720110.8300000000
1998-05-19,725571.5500000000
1998-05-20,733490.8600000000
1998-05-21,731830.0300000000
1998-05-22,726441.8600000000
1998-05-26,715207.4300000001
1998-05-27,718717.3500000000
1998-05-28,721161.2300000000
1998-05-29,717118.6899999999
1998-06-01,716487.5200000000
1998-06-02,720745.9399999999
1998-06-03,713883.0400000000
1998-06-04,724455.1500000000
1998-06-05,736253.4399999999
1998-06-08,738929.2900000000
1998-06-09,743076.3400000000
1998-06-10,743815.4100000000
1998-06-11,732036.3800000000
1998-06-12,735549.9000000000
1998-06-15,719610.4500000000
1998-06-16,730094.8300000000
1998-06-17,745510.7000000000
1998-06-18,747469.4600000000
1998-06-19,742645.0300000000
1998-06-22,745892.8700000000
1998-06-23,760190.1800000001
1998-06-24,766975.7800000000
1998-06-25,764888.8000000000
1998-06-26,766967.1100000000
1998-06-29,773698.2100000000
1998-06-30,767003.0000000000
1998-07-01,775684.7500000000
1998-07-02,774521.3700000000
1998-07-06,787915.7000000000
1998-07-07,787333.9500000000
1998-07-08,799125.1400000000
1998-07-09,798251.4399999999
1998-07-10,804690.4700000000
1998-07-13,810299.2900000000
1998-07-14,822649.5500000000
1998-07-15,819149.6200000000
1998-07-16,829249.0699999999
1998-07-17,831019.2600000000
1998-07-20,831270.0800000000
1998-07-21,816700.8800000000
1998-07-22,814969.5699999999
1998-07-23,793162.6899999999
1998-07-24,796394.3600000000
1998-07-27,800456.3199999999
1998-07-28,787916.3600000000
1998-07-29,778257.6800000001
1998-07-30,797640.4800000000
1998-07-31,780494.9399999999
1998-08-03,775693.2700000000
1998-08-04,742858.7600000000
1998-08-05,753430.4300000001
1998-08-06,763829.3800000000
1998-08-07,763093.2500000000
1998-08-10,761659.0900000000
1998-08-11,751699.9900000000
1998-08-12,764292.0900000000
1998-08-13,757915.3700000000
1998-08-14,745604.3700000000
1998-08-17,759630.4100000000
1998-08-18,773327.7900000000
1998-08-19,775034.7100000000
1998-08-20,771710.0699999999
1998-08-21,764273.2600000000
1998-08-24,773002.3500000000
1998-08-25,780095.0100000000
1998-08-26,780880.7900000000
1998-08-27,752830.3300000000
1998-08-28,741185.4399999999
1998-08-31,677302.0000000000
1998-09-01,710101.6200000000
1998-09-02,706306.2200000000
1998-09-03,700329.0000000000
1998-09-04,689995.5800000000
1998-09-08,734440.8300000000
1998-09-09,720473.8199999999
1998-09-10,696394.1400000000
1998-09-11,717292.8700000000
1998-09-14,730469.4000000000
1998-09-15,736269.5600000001
1998-09-16,741945.7600000000
1998-09-17,724467.5300000000
1998-09-18,724151.8500000000
1998-09-21,728953.7200000000
1998-09-22,737440.2600000000
1998-09-23,764890.6300000000
1998-09-24,747590.6000000000
1998-09-25,750693.2200000000
1998-09-28,752059.4300000001
1998-09-29,748641.8800000000
1998-09-30,725285.8600000000
1998-10-01,694576.4600000000
1998-10-02,698546.3199999999
1998-10-05,679967.7000000000
1998-10-06,674611.3400000000
1998-10-07,661577.4500000000
1998-10-08,649859.6400000000
1998-10-09,673148.9200000000
1998-10-12,686483.6899999999
1998-10-13,683652.1100000000
1998-10-14,699292.3100000001
1998-10-15,735075.5500000000
1998-10-16,736895.5000000000
1998-10-19,742904.8700000000
1998-10-20,736495.3000000000
1998-10-21,749639.7700000000
1998-10-22,761170.9800000000
1998-10-23,753950.6700000000
1998-10-26,755559.0900000000
1998-10-27,750126.9500000000
1998-10-28,756397.3700000000
1998-10-29,767999.7500000000
1998-10-30,776278.1500000000
1998-11-02,782273.5200000000
1998-11-03,777327.9200000000
1998-11-04,781925.4900000000
1998-11-05,793432.5200000000
1998-11-06,801205.5000000000
1998-11-09,797188.5200000000
1998-11-10,798656.8199999999
1998-11-11,791052.8100000001
1998-11-12,780455.1400000000
1998-11-13,784144.7800000000
1998-11-16,792872.4900000000
1998-11-17,800585.6300000000
1998-11-18,809277.7300000000
1998-11-19,816945.2700000000
1998-11-20,822622.5400000000
1998-11-23,840918.7700000000
1998-11-24,838681.5500000000
1998-11-25,844773.8000000000
1998-11-27,851139.0500000000
1998-11-30,826764.5300000000
1998-12-01,843665.5900000000
1998-12-02,842293.7500000000
1998-12-03,827043.5600000001
1998-12-04,850872.5500000000
1998-12-07,865614.7900000000
1998-12-08,863562.9100000000
1998-12-09,869383.3199999999
1998-12-10,859642.7800000000
1998-12-11,864278.2100000000
1998-12-14,837077.3300000000
1998-12-15,859377.1000000000
1998-12-16,859206.8100000001
1998-12-17,873619.7900000000
1998-12-18,886821.9000000000
1998-12-21,905963.1700000000
1998-12-22,905035.8400000000
1998-12-23,931087.5000000000
1998-12-24,926936.3400000000
1998-12-28,929164.9700000000
1998-12-29,945130.5300000000
1998-12-30,934672.2400000000
1998-12-31,938173.2500000000
1999-01-04,936184.6899999999
1999-01-05,951005.2300000000
1999-01-06,974812.4900000000
1999-01-07,974253.7300000000
1999-01-08,977362.0500000000
1999-01-11,962783.6800000001
1999-01-12,939217.1200000000
1999-01-13,937580.8700000000
1999-01-14,926987.9900000000
1999-01-15,955641.7900000000
1999-01-19,976050.6400000000
1999-01-20,987173.7000000000
1999-01-21,962897.2200000000
1999-01-22,959664.0699999999
1999-01-25,966800.1200000000
1999-01-26,989087.5200000000
1999-01-27,985187.9300000001
1999-01-28,1010006.7600000000
1999-01-29,1021247.6500000000
1999-02-01,1021741.2200000000
1999-02-02,1009005.3700000000
1999-02-03,1016787.4900000000
1999-02-04,989270.2300000000
1999-02-05,977379.9600000000
1999-02-08,986034.7800000000
1999-02-09,956648.6400000000
1999-02-10,961244.2900000000
1999-02-11,995168.9500000000
1999-02-12,967783.7300000000
1999-02-16,981667.5000000000
1999-02-17,964423.3100000001
1999-02-18,974331.3800000000
1999-02-19,973224.1300000000
1999-02-22,1002232.8500000000
1999-02-23,1003739.9200000000
1999-02-24,988462.1400000000
1999-02-25,979381.1300000000
1999-02-26,977193.3100000001
1999-03-01,976737.0300000000
1999-03-02,966581.6899999999
1999-03-03,969818.9500000000
1999-03-04,985196.6200000000
1999-03-05,1010118.0699999999
1999-03-08,1022866.0200000000
1999-03-09,1025867.8400000000
1999-03-10,1023344.7400000000
1999-03-11,1030115.9700000000
1999-03-12,1025727.1200000000
1999-03-15,1039039.5500000000
1999-03-16,1039530.5500000000
1999-03-17,1030848.8300000000
1999-03-18,1044754.2400000000
1999-03-19,1028565.2100000000
1999-03-22,1025750.1700000000
1999-03-23,994971.4100000000
1999-03-24,1003031.0200000000
1999-03-25,1028733.1100000000
1999-03-26,1022536.0300000000
1999-03-29,1052488.6299999999
1999-03-30,1054456.6200000001
1999-03-31,1043380.3000000000
1999-04-01,1054850.2400000000
1999-04-05,1089971.3400000001
1999-04-06,1097729.4199999999
1999-04-07,1100254.8799999999
1999-04-08,1111230.2800000000
1999-04-09,1115264.0000000000
1999-04-12,1116813.6599999999
1999-04-13,1103535.7800000000
1999-04-14,1070957.1000000001
1999-04-15,1053446.1200000001
1999-04-16,1032883.4300000001
1999-04-19,979628.9500000000
1999-04-20,1007171.2200000000
1999-04-21,1043154.9300000001
1999-04-22,1078754.7900000000
1999-04-23,1082279.6499999999
1999-04-26,1097535.4900000000
1999-04-27,1084048.1899999999
1999-04-28,1061459.5300000000
1999-04-29,1040303.1200000000
1999-04-30,1041028.9200000000
1999-05-03,1045146.0000000000
1999-05-04,1019181.7300000000
1999-05-05,1038450.5400000000
1999-05-06,1016576.3000000000
1999-05-07,1029453.1400000000
1999-05-10,1033881.6899999999
1999-05-11,1054107.6200000001
1999-05-12,1067574.3300000001
1999-05-13,1065585.0100000000
1999-05-14,1038121.1899999999
1999-05-17,1046943.6700000000
1999-05-18,1045622.8700000000
1999-05-19,1047948.2100000000
1999-05-20,1036777.5699999999
1999-05-21,1023434.3100000001
1999-05-24,1002350.7200000000
1999-05-25,980828.2500000000
1999-05-26,1001563.0400000000
1999-05-27,985923.0100000000
1999-05-28,1003597.9100000000
1999-06-01,990910.6600000000
1999-06-02,996724.8400000000
1999-06-03,997584.4800000000
1999-06-04,1029060.6700000000
1999-06-07,1034540.7700000000
1999-06-08,1014313.7700000000
1999-06-09,1021544.4200000000
1999-06-10,1004194.5100000000
1999-06-11,992475.9100000000
1999-06-14,984462.5800000000
1999-06-15,991650.2600000000
1999-06-16,1032362.3700000000
1999-06-17,1040067.9900000000
1999-06-18,1046102.9000000000
1999-06-21,1065581.0500000000
1999-06-22,1047851.9800000000
1999-06-23,1052309.3500000001
1999-06-24,1036597.8400000000
1999-06-25,1035045.0100000000
1999-06-28,1053734.4500000000
1999-06-29,1070990.2400000000
1999-06-30,1091221.8300000001
1999-07-01,1098173.4399999999
1999-07-02,1111979.6000000001
1999-07-06,1108636.4800000000
1999-07-07,1120859.3799999999
1999-07-08,1127379.3899999999
1999-07-09,1138007.5000000000
1999-07-12,1132904.6100000001
1999-07-13,1130533.9099999999
1999-07-14,1139532.8500000001
1999-07-15,1146535.2700000000
1999-07-16,1156560.3200000001
1999-07-19,1145992.9700000000
1999-07-20,1107710.9099999999
1999-07-21,1114256.8899999999
1999-07-22,1086316.2300000000
1999-07-23,1087189.3899999999
1999-07-26,1072554.0400000000
1999-07-27,1090770.8899999999
1999-07-28,1098292.4199999999
1999-07-29,1073465.2500000000
1999-07-30,1061767.8200000001
1999-08-02,1059735.4700000000
1999-08-03,1050239.2200000000
1999-08-04,1034071.4100000000
1999-08-05,1040101.5500000000
1999-08-06,1034729.2300000000
1999-08-09,1024962.4900000000
1999-08-10,1010723.4700000000
